epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1486.34,0.89401,0.49982,0.87859,0.84621,0.73445,0.72521,0.48612,0.72539,0.4717,0.86543,0.00125442,0.00125442,0.00125442
27,1525.96,0.88437,0.48644,0.87678,0.89635,0.67571,0.68503,0.4835,0.7377,0.45146,0.86529,0.00123791,0.00123791,0.00123791
28,1564.04,0.89737,0.48645,0.87284,0.82639,0.72449,0.69588,0.47677,0.72907,0.47964,0.86443,0.00122141,0.00122141,0.00122141
29,1601.2,0.86121,0.47294,0.87905,0.91132,0.71839,0.72134,0.47227,0.82089,0.46716,0.88132,0.00120491,0.00120491,0.00120491
30,1640.03,0.90597,0.48621,0.87468,0.9488,0.64803,0.65362,0.45601,0.79392,0.48438,0.87046,0.0011884,0.0011884,0.0011884
31,1680.88,0.89561,0.47898,0.86619,0.7688,0.67571,0.66165,0.45159,0.77099,0.46994,0.87226,0.0011719,0.0011719,0.0011719
32,1746.25,0.84589,0.46461,0.86631,0.84097,0.68652,0.66195,0.47243,0.71669,0.44366,0.86264,0.0011554,0.0011554,0.0011554
33,1848.44,0.82728,0.45388,0.8585,0.8161,0.6745,0.62613,0.45903,0.72447,0.43359,0.86354,0.00113889,0.00113889,0.00113889
34,1914.11,0.85886,0.45165,0.85817,0.85124,0.71951,0.71453,0.4851,0.74542,0.44242,0.86736,0.00112239,0.00112239,0.00112239
35,1951.48,0.87045,0.4584,0.866,0.84777,0.66352,0.65512,0.47315,0.7447,0.43255,0.86981,0.00110589,0.00110589,0.00110589
36,1988.71,0.86255,0.44259,0.87313,0.80571,0.7123,0.68624,0.48143,0.72683,0.43163,0.86302,0.00108938,0.00108938,0.00108938
37,2026.19,0.83573,0.44169,0.86861,0.87168,0.71616,0.69973,0.47764,0.71438,0.44561,0.86185,0.00107288,0.00107288,0.00107288
38,2063.51,0.80023,0.42614,0.86455,0.90848,0.70196,0.70871,0.50246,0.70343,0.42228,0.85673,0.00105638,0.00105638,0.00105638
39,2101.45,0.87748,0.4579,0.87641,0.8943,0.72835,0.70871,0.48627,0.69838,0.42799,0.86021,0.00103987,0.00103987,0.00103987
40,2139.68,0.88592,0.45427,0.86485,0.8795,0.70396,0.68513,0.47232,0.74436,0.42401,0.86875,0.00102337,0.00102337,0.00102337
41,2176.84,0.86769,0.44996,0.867,0.90827,0.70508,0.69778,0.48572,0.72703,0.43684,0.86673,0.00100687,0.00100687,0.00100687
42,2214.23,0.88823,0.4564,0.87117,0.83812,0.69288,0.65588,0.4635,0.78819,0.44812,0.87757,0.000990365,0.000990365,0.000990365
43,2253.55,0.82071,0.4298,0.86156,0.91768,0.7001,0.70689,0.49733,0.72771,0.39768,0.86228,0.000973861,0.000973861,0.000973861
44,2360.7,0.86524,0.43842,0.86909,0.82766,0.7062,0.69873,0.49192,0.73218,0.41861,0.86451,0.000957358,0.000957358,0.000957358
45,2422.86,0.90258,0.46258,0.87494,0.89007,0.73055,0.742,0.48965,0.77217,0.41365,0.8729,0.000940855,0.000940855,0.000940855
46,2462.56,0.88725,0.4383,0.85895,0.91078,0.69488,0.72764,0.49876,0.75448,0.40818,0.87039,0.000924352,0.000924352,0.000924352
47,2502.29,0.85745,0.43381,0.86182,0.91654,0.73045,0.72212,0.49979,0.7261,0.39793,0.86261,0.000907848,0.000907848,0.000907848
48,2541.45,0.86363,0.43036,0.8592,0.88551,0.74167,0.72521,0.49328,0.73544,0.40265,0.85957,0.000891345,0.000891345,0.000891345
49,2579.08,0.82504,0.41989,0.86192,0.871,0.76189,0.73907,0.50357,0.72178,0.3953,0.86335,0.000874842,0.000874842,0.000874842
50,2616.23,0.8188,0.42087,0.85267,0.87777,0.70396,0.7265,0.50382,0.69905,0.39798,0.85608,0.000858338,0.000858338,0.000858338
51,2655.19,0.84921,0.4201,0.86018,0.89883,0.71728,0.69475,0.48833,0.69286,0.38465,0.85516,0.000841835,0.000841835,0.000841835
52,2692.59,0.79003,0.39941,0.86024,0.89293,0.69898,0.69231,0.4822,0.73035,0.40377,0.86117,0.000825332,0.000825332,0.000825332
53,2731.25,0.84266,0.41517,0.86138,0.87934,0.73669,0.72934,0.49314,0.70598,0.39224,0.85768,0.000808828,0.000808828,0.000808828
54,2768.73,0.82162,0.41289,0.85555,0.91569,0.74776,0.75169,0.49388,0.69421,0.40025,0.85727,0.000792325,0.000792325,0.000792325
55,2807.69,0.80758,0.40269,0.85407,0.91598,0.74278,0.75196,0.49475,0.7174,0.39436,0.86057,0.000775822,0.000775822,0.000775822
56,2846.55,0.82108,0.40219,0.85757,0.90676,0.72477,0.74071,0.50819,0.70236,0.39805,0.86112,0.000759318,0.000759318,0.000759318
57,2886.41,0.82257,0.40317,0.85724,0.92884,0.74165,0.74907,0.51253,0.66769,0.36593,0.85368,0.000742815,0.000742815,0.000742815
58,2926.37,0.80692,0.39999,0.8596,0.87123,0.72311,0.7264,0.50097,0.70817,0.38722,0.85826,0.000726312,0.000726312,0.000726312
59,2966.77,0.78497,0.39086,0.85332,0.85945,0.72947,0.71384,0.5063,0.69409,0.36727,0.85474,0.000709809,0.000709809,0.000709809
60,3005.65,0.84414,0.4065,0.8652,0.89892,0.73565,0.75527,0.5097,0.73969,0.37562,0.86196,0.000693305,0.000693305,0.000693305
61,3045.82,0.81929,0.39858,0.86564,0.88668,0.74888,0.75243,0.50965,0.6947,0.37048,0.85794,0.000676802,0.000676802,0.000676802
62,3086.17,0.8051,0.39135,0.85897,0.88509,0.74536,0.74956,0.49169,0.74139,0.38815,0.86331,0.000660299,0.000660299,0.000660299
63,3125.96,0.82868,0.39427,0.86518,0.86678,0.72337,0.69649,0.49742,0.71367,0.37889,0.85852,0.000643795,0.000643795,0.000643795
64,3165.62,0.81399,0.39041,0.85534,0.88498,0.7378,0.70465,0.49629,0.7083,0.38535,0.86126,0.000627292,0.000627292,0.000627292
65,3209.14,0.77937,0.38572,0.85102,0.90643,0.73684,0.70814,0.50829,0.702,0.36443,0.85683,0.000610789,0.000610789,0.000610789
66,3248.36,0.79135,0.38777,0.85031,0.86568,0.71839,0.70947,0.5152,0.68205,0.36377,0.85472,0.000594286,0.000594286,0.000594286
67,3286.07,0.81104,0.39353,0.86164,0.87463,0.69444,0.7006,0.50803,0.70023,0.37406,0.8578,0.000577782,0.000577782,0.000577782
68,3323.61,0.77918,0.37937,0.85908,0.9009,0.71101,0.71516,0.49835,0.71205,0.38024,0.85907,0.000561279,0.000561279,0.000561279
69,3361.38,0.80211,0.39026,0.85776,0.91099,0.7001,0.74167,0.51931,0.68833,0.37073,0.8544,0.000544776,0.000544776,0.000544776
70,3399.73,0.79827,0.38618,0.85407,0.80808,0.71341,0.7044,0.50669,0.68938,0.37388,0.85629,0.000528272,0.000528272,0.000528272
71,3437.39,0.80431,0.38259,0.84507,0.86358,0.74399,0.70101,0.50145,0.67485,0.36401,0.85318,0.000511769,0.000511769,0.000511769
72,3474.53,0.77625,0.37828,0.84707,0.90784,0.76438,0.73457,0.50753,0.68072,0.36638,0.85122,0.000495266,0.000495266,0.000495266
73,3511.75,0.7863,0.3772,0.84488,0.89619,0.75441,0.73083,0.50654,0.68627,0.35498,0.85195,0.000478762,0.000478762,0.000478762
74,3548.73,0.78256,0.37271,0.84732,0.86351,0.7479,0.71896,0.51332,0.68326,0.35967,0.85287,0.000462259,0.000462259,0.000462259
75,3585.79,0.78935,0.37562,0.85241,0.86975,0.76717,0.74234,0.50692,0.71083,0.35566,0.85593,0.000445756,0.000445756,0.000445756
76,3623.29,0.81718,0.38224,0.85616,0.87161,0.74963,0.73572,0.51649,0.66994,0.34164,0.84976,0.000429253,0.000429253,0.000429253
77,3661.97,0.79198,0.37558,0.84748,0.90572,0.76829,0.74674,0.51433,0.70529,0.3541,0.85397,0.000412749,0.000412749,0.000412749
78,3700.9,0.7759,0.36936,0.85041,0.84049,0.71951,0.68449,0.50044,0.67026,0.35074,0.85084,0.000396246,0.000396246,0.000396246
79,3739.17,0.78819,0.37416,0.85468,0.88094,0.71915,0.71334,0.50701,0.68948,0.35397,0.85175,0.000379743,0.000379743,0.000379743
80,3777.2,0.78449,0.37607,0.84898,0.87607,0.71896,0.71,0.50902,0.66959,0.35141,0.85082,0.000363239,0.000363239,0.000363239
81,3816.33,0.80735,0.37572,0.84974,0.91217,0.706,0.71036,0.50715,0.67327,0.355,0.85238,0.000346736,0.000346736,0.000346736
82,3854.86,0.76581,0.36399,0.84746,0.8734,0.73171,0.74431,0.52408,0.67423,0.35285,0.8503,0.000330233,0.000330233,0.000330233
83,3891.93,0.78149,0.3682,0.84624,0.89431,0.73709,0.74094,0.51795,0.67609,0.35151,0.85018,0.000313729,0.000313729,0.000313729
84,3929.03,0.77852,0.36489,0.85252,0.88044,0.74964,0.72234,0.51004,0.66785,0.34874,0.84813,0.000297226,0.000297226,0.000297226
85,3967.67,0.76878,0.36365,0.8496,0.82664,0.75,0.73227,0.51507,0.67496,0.34789,0.85079,0.000280723,0.000280723,0.000280723
86,4007.54,0.78419,0.37168,0.8548,0.86481,0.73048,0.72039,0.50822,0.67037,0.35305,0.8491,0.00026422,0.00026422,0.00026422
87,4047.7,0.74949,0.35632,0.8524,0.87048,0.73171,0.7138,0.50786,0.67883,0.3491,0.85055,0.000247716,0.000247716,0.000247716
88,4086.55,0.73303,0.35368,0.83956,0.90279,0.72421,0.72033,0.51167,0.66417,0.34376,0.84953,0.000231213,0.000231213,0.000231213
89,4126.6,0.76742,0.35633,0.85003,0.87715,0.72428,0.72139,0.51278,0.68195,0.34332,0.85153,0.00021471,0.00021471,0.00021471
90,4164.25,0.7436,0.34733,0.84758,0.84977,0.71216,0.69762,0.50432,0.66815,0.34092,0.84941,0.000198206,0.000198206,0.000198206
91,4202.64,0.78676,0.35562,0.8533,0.81513,0.71887,0.67842,0.49965,0.66367,0.34322,0.84965,0.000181703,0.000181703,0.000181703
92,4241.08,0.77877,0.34907,0.86082,0.84781,0.7439,0.71752,0.50912,0.68402,0.34719,0.8522,0.0001652,0.0001652,0.0001652
93,4277.44,0.79638,0.35049,0.85704,0.87878,0.75,0.73252,0.51476,0.6817,0.34577,0.85096,0.000148696,0.000148696,0.000148696
94,4314.32,0.77723,0.34928,0.85618,0.84996,0.74217,0.72234,0.52021,0.67323,0.3423,0.84947,0.000132193,0.000132193,0.000132193
95,4352.98,0.77846,0.35203,0.85975,0.88775,0.73669,0.71885,0.50943,0.68478,0.34281,0.85209,0.00011569,0.00011569,0.00011569
96,4393.02,0.77766,0.34433,0.85013,0.87815,0.72377,0.7061,0.51039,0.67985,0.3404,0.85143,9.91865e-05,9.91865e-05,9.91865e-05
97,4430.85,0.76843,0.34499,0.86016,0.88698,0.72441,0.70793,0.51253,0.6707,0.33973,0.85091,8.26832e-05,8.26832e-05,8.26832e-05
98,4469.32,0.78697,0.33799,0.85875,0.87675,0.71895,0.69817,0.51402,0.66975,0.33581,0.85047,6.61799e-05,6.61799e-05,6.61799e-05
99,4508.38,0.77959,0.34002,0.86103,0.90018,0.72561,0.71639,0.51735,0.66459,0.33308,0.84979,4.96766e-05,4.96766e-05,4.96766e-05
100,4544.91,0.77484,0.33679,0.85503,0.90169,0.72553,0.71665,0.51977,0.66289,0.33173,0.84937,3.31733e-05,3.31733e-05,3.31733e-05
