epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,671.301,0.93565,0.56902,0.88008,0.75968,0.64227,0.61961,0.43435,0.80992,0.54921,0.87441,0.00135344,0.00135344,0.00135344
21,707.226,0.96793,0.57049,0.88231,0.59357,0.50375,0.52414,0.39312,0.83351,0.57816,0.88145,0.00133693,0.00133693,0.00133693
22,740.214,0.9759,0.57374,0.89015,0.70516,0.56034,0.56226,0.41461,0.80614,0.56549,0.87408,0.00132043,0.00132043,0.00132043
23,771.588,0.97097,0.56996,0.8855,0.80299,0.57126,0.57328,0.42719,0.8153,0.55569,0.88153,0.00130393,0.00130393,0.00130393
24,802.484,0.9585,0.54852,0.88146,0.62175,0.56034,0.54062,0.4058,0.82628,0.54712,0.88554,0.00128742,0.00128742,0.00128742
25,833.801,0.95126,0.56116,0.87895,0.59289,0.59483,0.5358,0.4133,0.83196,0.56281,0.88509,0.00127092,0.00127092,0.00127092
26,865.082,0.92512,0.5408,0.87942,0.86025,0.55426,0.56416,0.41934,0.83626,0.54791,0.88698,0.00125442,0.00125442,0.00125442
27,897.047,0.94994,0.532,0.87031,0.59497,0.5431,0.52186,0.40623,0.81418,0.52239,0.88605,0.00123791,0.00123791,0.00123791
28,928.329,0.93091,0.52157,0.8769,0.92685,0.5672,0.62176,0.44464,0.84456,0.5195,0.88595,0.00122141,0.00122141,0.00122141
29,959.511,0.92941,0.51842,0.87395,0.8649,0.69732,0.70076,0.45966,0.85323,0.53462,0.89118,0.00120491,0.00120491,0.00120491
30,990.901,0.90575,0.50784,0.87137,0.77604,0.65325,0.66228,0.45419,0.80819,0.52534,0.8812,0.0011884,0.0011884,0.0011884
31,1022.23,0.92174,0.50865,0.87113,0.85682,0.65764,0.6606,0.44468,0.85813,0.52738,0.89078,0.0011719,0.0011719,0.0011719
32,1054.14,0.96129,0.52407,0.87854,0.87401,0.68405,0.6613,0.44887,0.83712,0.4992,0.88582,0.0011554,0.0011554,0.0011554
33,1085.78,0.95071,0.52464,0.8804,0.89167,0.67241,0.69407,0.44029,0.86797,0.486,0.88684,0.00113889,0.00113889,0.00113889
34,1117.34,0.92609,0.50264,0.86938,0.82718,0.68966,0.70424,0.46093,0.81072,0.49113,0.87365,0.00112239,0.00112239,0.00112239
35,1148.5,0.93905,0.49933,0.87009,0.9141,0.66346,0.68961,0.45005,0.84231,0.49377,0.87666,0.00110589,0.00110589,0.00110589
36,1179.75,0.96311,0.50216,0.873,0.88423,0.68103,0.69393,0.47147,0.79706,0.47126,0.86955,0.00108938,0.00108938,0.00108938
37,1210.99,0.91258,0.48961,0.86594,0.80834,0.7069,0.69285,0.46775,0.80615,0.47165,0.8728,0.00107288,0.00107288,0.00107288
38,1243.39,0.94512,0.48304,0.86934,0.85434,0.69828,0.67275,0.46127,0.80575,0.47465,0.87041,0.00105638,0.00105638,0.00105638
39,1275.22,0.93405,0.4874,0.86528,0.81796,0.68103,0.67217,0.46188,0.76929,0.47016,0.86727,0.00103987,0.00103987,0.00103987
40,1307.17,0.94039,0.48802,0.88299,0.80485,0.7069,0.68385,0.46758,0.76384,0.47257,0.86638,0.00102337,0.00102337,0.00102337
41,1338.75,0.88979,0.47084,0.86174,0.86806,0.72689,0.70347,0.47243,0.78746,0.45985,0.86778,0.00100687,0.00100687,0.00100687
42,1369.98,0.89862,0.46503,0.8684,0.79504,0.68966,0.65042,0.45807,0.7528,0.45408,0.86318,0.000990365,0.000990365,0.000990365
43,1401.21,0.90501,0.45706,0.86636,0.82815,0.67073,0.64733,0.4473,0.80191,0.45771,0.88064,0.000973861,0.000973861,0.000973861
44,1433.09,0.91217,0.46075,0.87519,0.88728,0.74386,0.74212,0.49254,0.74379,0.48166,0.86064,0.000957358,0.000957358,0.000957358
45,1464.64,0.91346,0.46309,0.86597,0.81317,0.73524,0.71044,0.47527,0.7793,0.46523,0.86431,0.000940855,0.000940855,0.000940855
46,1496.01,0.91721,0.46054,0.86964,0.78152,0.6758,0.68642,0.47116,0.76726,0.45513,0.86271,0.000924352,0.000924352,0.000924352
47,1527.61,0.89213,0.45225,0.86873,0.77227,0.69705,0.6734,0.46288,0.75173,0.43705,0.86071,0.000907848,0.000907848,0.000907848
48,1558.82,0.88489,0.4559,0.86833,0.84616,0.73185,0.73525,0.48424,0.76536,0.44028,0.86141,0.000891345,0.000891345,0.000891345
49,1590.46,0.90009,0.4486,0.86482,0.94955,0.72391,0.73148,0.48539,0.81705,0.44185,0.87265,0.000874842,0.000874842,0.000874842
50,1622.35,0.92324,0.46161,0.86878,0.78378,0.71552,0.66588,0.47165,0.76836,0.42498,0.86465,0.000858338,0.000858338,0.000858338
51,1653.73,0.91161,0.45238,0.86844,0.80211,0.71552,0.68205,0.4597,0.85542,0.43581,0.88709,0.000841835,0.000841835,0.000841835
52,1685.02,0.9059,0.44795,0.87177,0.81134,0.7155,0.70219,0.48114,0.76871,0.41869,0.86808,0.000825332,0.000825332,0.000825332
53,1715.97,0.89692,0.44579,0.86937,0.83098,0.69828,0.69205,0.46999,0.76966,0.41056,0.86342,0.000808828,0.000808828,0.000808828
54,1747.07,0.93087,0.44346,0.87361,0.72692,0.68103,0.62145,0.45295,0.76706,0.41104,0.86795,0.000792325,0.000792325,0.000792325
55,1778.91,0.90207,0.44049,0.86671,0.84826,0.73226,0.72958,0.49362,0.73029,0.40931,0.85791,0.000775822,0.000775822,0.000775822
56,1810.55,0.87902,0.43807,0.86421,0.93087,0.74099,0.74275,0.49083,0.77501,0.42379,0.86896,0.000759318,0.000759318,0.000759318
57,1842.08,0.89283,0.443,0.86314,0.85263,0.72414,0.71904,0.48774,0.75986,0.43497,0.86089,0.000742815,0.000742815,0.000742815
58,1874.22,0.89172,0.44376,0.86498,0.83893,0.74138,0.72878,0.48357,0.75721,0.41629,0.86376,0.000726312,0.000726312,0.000726312
59,1905.52,0.91277,0.44163,0.86574,0.86118,0.74138,0.72907,0.49187,0.75864,0.4076,0.86185,0.000709809,0.000709809,0.000709809
60,1937.08,0.85433,0.41934,0.8615,0.87897,0.72414,0.71836,0.48944,0.73558,0.39849,0.86369,0.000693305,0.000693305,0.000693305
61,1969.02,0.86241,0.42079,0.85906,0.872,0.69828,0.70319,0.47902,0.77783,0.41138,0.86778,0.000676802,0.000676802,0.000676802
62,2000.9,0.88561,0.43672,0.8661,0.85904,0.68833,0.67047,0.46924,0.7845,0.41463,0.86803,0.000660299,0.000660299,0.000660299
63,2032.22,0.87946,0.42843,0.85677,0.84087,0.69641,0.68679,0.47315,0.73367,0.41317,0.86039,0.000643795,0.000643795,0.000643795
64,2063.35,0.90306,0.43689,0.85795,0.85925,0.72168,0.71934,0.48698,0.76977,0.4183,0.86467,0.000627292,0.000627292,0.000627292
65,2094.39,0.87801,0.42579,0.8652,0.86686,0.72642,0.72346,0.48687,0.78024,0.40817,0.86602,0.000610789,0.000610789,0.000610789
66,2131.01,0.87277,0.42051,0.85307,0.9043,0.73625,0.74542,0.49832,0.7744,0.43653,0.86516,0.000594286,0.000594286,0.000594286
67,2167.93,0.84754,0.41969,0.8605,0.89276,0.73524,0.73584,0.5009,0.73098,0.41205,0.8582,0.000577782,0.000577782,0.000577782
68,2206.77,0.82469,0.40918,0.84149,0.85703,0.73708,0.72401,0.49117,0.73645,0.4191,0.85581,0.000561279,0.000561279,0.000561279
69,2242.05,0.84042,0.41823,0.8547,0.87138,0.73611,0.72353,0.49511,0.72723,0.41724,0.85465,0.000544776,0.000544776,0.000544776
70,2273.51,0.85928,0.41661,0.85504,0.85732,0.72466,0.7274,0.50767,0.72901,0.42249,0.85656,0.000528272,0.000528272,0.000528272
71,2304.72,0.86809,0.41362,0.86159,0.89349,0.718,0.72607,0.49517,0.7614,0.41952,0.86139,0.000511769,0.000511769,0.000511769
72,2336.17,0.86025,0.40977,0.857,0.81114,0.74492,0.69914,0.49045,0.72972,0.42068,0.85441,0.000495266,0.000495266,0.000495266
73,2367.36,0.86965,0.41624,0.85961,0.86034,0.70763,0.69568,0.48453,0.76999,0.42433,0.86273,0.000478762,0.000478762,0.000478762
74,2398.52,0.87557,0.41416,0.86643,0.87572,0.71031,0.70854,0.49756,0.74079,0.40757,0.85791,0.000462259,0.000462259,0.000462259
75,2430.46,0.875,0.41777,0.85983,0.87291,0.71183,0.7071,0.5051,0.70814,0.39252,0.85366,0.000445756,0.000445756,0.000445756
76,2461.81,0.85705,0.40226,0.85622,0.85398,0.70321,0.6851,0.47743,0.74672,0.40849,0.85942,0.000429253,0.000429253,0.000429253
77,2493.2,0.83715,0.39982,0.84842,0.88167,0.71183,0.71741,0.49796,0.73576,0.38923,0.85652,0.000412749,0.000412749,0.000412749
78,2526.26,0.86139,0.40059,0.85041,0.87837,0.71183,0.69303,0.4946,0.71551,0.39933,0.8533,0.000396246,0.000396246,0.000396246
79,2559.71,0.86233,0.40612,0.86201,0.87558,0.71884,0.70028,0.49864,0.73611,0.39463,0.85545,0.000379743,0.000379743,0.000379743
80,2591.98,0.84675,0.40348,0.85768,0.91811,0.74386,0.75284,0.5078,0.71562,0.39766,0.8524,0.000363239,0.000363239,0.000363239
81,2623.36,0.85962,0.40688,0.84852,0.92114,0.73524,0.73257,0.51055,0.71911,0.40403,0.85189,0.000346736,0.000346736,0.000346736
82,2654.5,0.83459,0.39519,0.85086,0.90753,0.736,0.73275,0.50743,0.73951,0.39974,0.85771,0.000330233,0.000330233,0.000330233
83,2685.72,0.82176,0.40279,0.85366,0.93374,0.74901,0.75879,0.5123,0.71184,0.38792,0.85167,0.000313729,0.000313729,0.000313729
84,2717.53,0.87628,0.39798,0.86496,0.93057,0.73345,0.74636,0.51491,0.72719,0.39672,0.85425,0.000297226,0.000297226,0.000297226
85,2751.12,0.82564,0.3874,0.84714,0.89703,0.7271,0.73512,0.51308,0.72807,0.38074,0.8546,0.000280723,0.000280723,0.000280723
86,2784.47,0.80232,0.38079,0.85282,0.91545,0.72612,0.72716,0.50707,0.70829,0.37389,0.84958,0.00026422,0.00026422,0.00026422
87,2815.93,0.82926,0.39021,0.84838,0.92174,0.73633,0.74068,0.49895,0.70657,0.37801,0.85057,0.000247716,0.000247716,0.000247716
88,2847.3,0.83469,0.3945,0.84917,0.94807,0.75116,0.76217,0.5265,0.69308,0.37296,0.84938,0.000231213,0.000231213,0.000231213
89,2879.34,0.85388,0.39372,0.85109,0.92954,0.75248,0.76747,0.52671,0.70303,0.38121,0.85,0.00021471,0.00021471,0.00021471
90,2910.71,0.81689,0.37924,0.85626,0.91967,0.74272,0.75308,0.50923,0.72434,0.38912,0.85431,0.000198206,0.000198206,0.000198206
91,2941.49,0.82972,0.38339,0.86399,0.91472,0.72694,0.73038,0.50377,0.71592,0.38308,0.85235,0.000181703,0.000181703,0.000181703
92,2972.88,0.82656,0.37367,0.85227,0.86795,0.72756,0.70658,0.50369,0.70844,0.37077,0.85116,0.0001652,0.0001652,0.0001652
93,3003.3,0.83226,0.37572,0.86267,0.82331,0.73157,0.70599,0.49884,0.71667,0.37371,0.85236,0.000148696,0.000148696,0.000148696
94,3033.77,0.83692,0.37932,0.86336,0.89671,0.72045,0.72269,0.50207,0.71528,0.37259,0.85184,0.000132193,0.000132193,0.000132193
95,3064.24,0.83021,0.3745,0.86796,0.91599,0.72831,0.73806,0.51275,0.71424,0.37415,0.85215,0.00011569,0.00011569,0.00011569
96,3094.81,0.81891,0.36715,0.86422,0.87597,0.75369,0.7394,0.52038,0.70324,0.37363,0.8499,9.91865e-05,9.91865e-05,9.91865e-05
97,3125.7,0.83768,0.37483,0.87372,0.86258,0.7449,0.73065,0.51544,0.70079,0.36977,0.85063,8.26832e-05,8.26832e-05,8.26832e-05
98,3157.84,0.81521,0.36356,0.86385,0.89833,0.75324,0.73694,0.50645,0.71433,0.3724,0.85379,6.61799e-05,6.61799e-05,6.61799e-05
99,3188.57,0.81023,0.36957,0.85402,0.89835,0.75019,0.73438,0.50741,0.71786,0.37305,0.85412,4.96766e-05,4.96766e-05,4.96766e-05
100,3219.21,0.80988,0.36302,0.85615,0.8981,0.75132,0.7387,0.51068,0.71296,0.37086,0.85259,3.31733e-05,3.31733e-05,3.31733e-05
