epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2600.6,1.00485,0.48452,0.90895,0.99945,1,0.995,0.67801,1.13905,0.50633,0.88767,0.000957358,0.000957358,0.000957358
45,2702.36,0.97346,0.47343,0.89866,0.99908,1,0.995,0.69175,1.07934,0.50453,0.87743,0.000940855,0.000940855,0.000940855
46,2777.85,1.00272,0.48533,0.90326,0.99946,1,0.995,0.71511,1.03438,0.48993,0.87572,0.000924352,0.000924352,0.000924352
47,2872.18,0.95835,0.47845,0.89647,0.9995,1,0.995,0.70467,1.08246,0.48677,0.87825,0.000907848,0.000907848,0.000907848
48,2980.3,0.96035,0.47109,0.89509,0.99948,1,0.995,0.73426,1.0098,0.47021,0.86482,0.000891345,0.000891345,0.000891345
49,3087.56,0.9909,0.47975,0.9033,0.99943,1,0.995,0.67644,1.15545,0.49092,0.8847,0.000874842,0.000874842,0.000874842
50,3178.06,0.99389,0.47271,0.90297,0.99936,1,0.995,0.69706,1.08413,0.49906,0.87928,0.000858338,0.000858338,0.000858338
51,3265.07,0.98547,0.46839,0.89837,0.99928,1,0.995,0.70282,1.08146,0.50622,0.87979,0.000841835,0.000841835,0.000841835
52,3334.04,0.96641,0.46211,0.90146,0.99946,1,0.995,0.72652,1.03257,0.46793,0.86681,0.000825332,0.000825332,0.000825332
53,3361.33,0.9587,0.45599,0.89786,0.99916,1,0.995,0.71892,1.07305,0.46314,0.87601,0.000808828,0.000808828,0.000808828
54,3387.57,0.92627,0.44866,0.89909,0.99946,1,0.995,0.72977,1.02655,0.46018,0.87493,0.000792325,0.000792325,0.000792325
55,3414.17,0.96491,0.45423,0.89523,0.99945,1,0.995,0.72825,1.02481,0.46542,0.86874,0.000775822,0.000775822,0.000775822
56,3439.88,0.95526,0.46657,0.89731,0.99944,1,0.995,0.71614,1.04582,0.46487,0.87605,0.000759318,0.000759318,0.000759318
57,3466.56,0.93747,0.45522,0.9074,0.99971,1,0.995,0.72142,1.05474,0.48705,0.86876,0.000742815,0.000742815,0.000742815
58,3492.01,0.95174,0.45464,0.90884,0.99948,1,0.995,0.70567,1.12961,0.47849,0.88584,0.000726312,0.000726312,0.000726312
59,3517.46,0.95611,0.45286,0.89237,1,0.99955,0.995,0.7304,1.04961,0.48628,0.87552,0.000709809,0.000709809,0.000709809
60,3544.39,0.9821,0.4688,0.89058,0.99946,1,0.995,0.72366,1.02113,0.46274,0.86997,0.000693305,0.000693305,0.000693305
61,3570.06,0.9851,0.46478,0.91914,0.99942,1,0.995,0.71759,1.02736,0.45652,0.8712,0.000676802,0.000676802,0.000676802
62,3608.38,0.94539,0.46226,0.89548,0.99942,1,0.995,0.71532,1.05798,0.46055,0.87334,0.000660299,0.000660299,0.000660299
63,3689.97,0.93943,0.45142,0.89124,0.99943,1,0.995,0.72457,1.03792,0.46067,0.873,0.000643795,0.000643795,0.000643795
64,3768.95,0.93585,0.44331,0.89595,0.99936,1,0.995,0.73078,1.02462,0.44707,0.87285,0.000627292,0.000627292,0.000627292
65,3846.86,0.92199,0.43745,0.89244,0.99944,1,0.995,0.7351,0.99825,0.45329,0.86644,0.000610789,0.000610789,0.000610789
66,3930.95,0.92325,0.44531,0.90134,0.99948,1,0.995,0.70608,1.13216,0.45958,0.9004,0.000594286,0.000594286,0.000594286
67,4018.01,0.95918,0.44962,0.91031,0.99946,1,0.995,0.74155,1.01997,0.44519,0.8725,0.000577782,0.000577782,0.000577782
68,4102.45,0.93977,0.44166,0.89504,0.99958,1,0.995,0.73719,1.02803,0.44111,0.87492,0.000561279,0.000561279,0.000561279
69,4186.72,0.917,0.43865,0.88942,0.99905,1,0.995,0.73713,1.04136,0.4547,0.86806,0.000544776,0.000544776,0.000544776
70,4273.51,0.94737,0.44934,0.89259,0.99928,1,0.995,0.71541,1.07676,0.46916,0.87738,0.000528272,0.000528272,0.000528272
71,4342.86,0.96305,0.44555,0.8853,0.99946,1,0.995,0.72867,1.05314,0.44454,0.8769,0.000511769,0.000511769,0.000511769
72,4368.15,0.91769,0.43961,0.88367,0.99942,1,0.995,0.71614,1.06951,0.44622,0.88024,0.000495266,0.000495266,0.000495266
73,4392.66,0.94658,0.44129,0.89696,0.99948,1,0.995,0.72191,1.04746,0.44785,0.87989,0.000478762,0.000478762,0.000478762
74,4417.3,0.90371,0.429,0.88314,0.99965,1,0.995,0.71895,1.04348,0.45216,0.87178,0.000462259,0.000462259,0.000462259
75,4443.54,0.95075,0.43173,0.88638,0.99984,1,0.995,0.71704,1.04865,0.44902,0.87073,0.000445756,0.000445756,0.000445756
76,4468.91,0.91326,0.42871,0.88204,0.99956,1,0.995,0.74172,1.02745,0.43914,0.87091,0.000429253,0.000429253,0.000429253
77,4494.87,0.92391,0.43081,0.89962,0.99936,1,0.995,0.74039,1.03686,0.43827,0.8724,0.000412749,0.000412749,0.000412749
78,4522.25,0.90942,0.42884,0.88614,0.99933,1,0.995,0.73779,1.01852,0.43338,0.86985,0.000396246,0.000396246,0.000396246
79,4547.54,0.89474,0.41687,0.89304,0.99953,1,0.995,0.74735,0.99561,0.42262,0.86113,0.000379743,0.000379743,0.000379743
80,4572.69,0.90058,0.41278,0.89166,0.99942,1,0.995,0.72196,1.09432,0.44591,0.88762,0.000363239,0.000363239,0.000363239
81,4597.71,0.90081,0.41273,0.88985,0.99936,1,0.995,0.73838,0.99787,0.42642,0.86624,0.000346736,0.000346736,0.000346736
