epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1803.58,0.78235,0.42353,0.85772,0.92339,0.83127,0.84855,0.55118,0.86494,0.47408,0.91022,0.00107532,0.00107532,0.00107532
27,1874.28,0.79784,0.4277,0.85946,0.92126,0.86083,0.86684,0.56668,0.81113,0.44489,0.88495,0.00106118,0.00106118,0.00106118
28,1948.79,0.80529,0.43592,0.86169,0.89344,0.86845,0.87255,0.56768,0.7924,0.47746,0.89008,0.00104703,0.00104703,0.00104703
29,2024.1,0.81176,0.42748,0.85883,0.93639,0.83919,0.85955,0.56957,0.80563,0.45862,0.89105,0.00103288,0.00103288,0.00103288
30,2095.32,0.78945,0.42432,0.8596,0.87136,0.86301,0.87235,0.58498,0.80332,0.4408,0.888,0.00101873,0.00101873,0.00101873
31,2164.88,0.77868,0.4203,0.8546,0.87211,0.84584,0.8542,0.56097,0.8093,0.46252,0.88985,0.00100459,0.00100459,0.00100459
32,2234.68,0.79416,0.4163,0.86148,0.91979,0.87513,0.87971,0.57043,0.79828,0.46415,0.88475,0.00099044,0.00099044,0.00099044
33,2304.43,0.79566,0.41924,0.86101,0.94402,0.87787,0.8873,0.60574,0.78375,0.43167,0.87652,0.000976293,0.000976293,0.000976293
34,2374.17,0.78708,0.40651,0.85512,0.87662,0.86327,0.8687,0.58516,0.78312,0.43078,0.88184,0.000962146,0.000962146,0.000962146
35,2444.06,0.79228,0.40913,0.85643,0.94707,0.87057,0.87932,0.58566,0.79702,0.43492,0.88097,0.000947999,0.000947999,0.000947999
36,2513.75,0.77009,0.4008,0.85502,0.92596,0.82303,0.86811,0.57104,0.79937,0.44176,0.88829,0.000933851,0.000933851,0.000933851
37,2583.24,0.77619,0.40145,0.85553,0.94781,0.84624,0.8664,0.59276,0.77554,0.4233,0.88377,0.000919704,0.000919704,0.000919704
38,2653.09,0.78835,0.40584,0.85672,0.92504,0.83298,0.86289,0.56563,0.80445,0.43858,0.88696,0.000905557,0.000905557,0.000905557
39,2723.1,0.76897,0.40188,0.85022,0.94135,0.77643,0.83101,0.55904,0.78446,0.43475,0.88059,0.00089141,0.00089141,0.00089141
40,2793.98,0.77215,0.40784,0.85812,0.95298,0.8657,0.87293,0.57269,0.84882,0.43177,0.89631,0.000877263,0.000877263,0.000877263
41,2863.99,0.77572,0.39939,0.85578,0.96147,0.84486,0.86827,0.60549,0.80106,0.43375,0.87833,0.000863116,0.000863116,0.000863116
42,2933.66,0.76933,0.39942,0.85559,0.93348,0.85361,0.846,0.5706,0.77409,0.4272,0.87276,0.000848969,0.000848969,0.000848969
43,3003.44,0.78116,0.39493,0.8569,0.95734,0.8511,0.87113,0.58234,0.78436,0.41134,0.87558,0.000834822,0.000834822,0.000834822
44,3074.45,0.77217,0.39228,0.85336,0.93739,0.86156,0.88187,0.60141,0.7755,0.42302,0.87753,0.000820675,0.000820675,0.000820675
45,3144.19,0.76412,0.38811,0.85682,0.94624,0.87543,0.88899,0.60416,0.78564,0.41385,0.88484,0.000806528,0.000806528,0.000806528
46,3213.92,0.74234,0.38231,0.85063,0.94677,0.86562,0.87312,0.59728,0.76633,0.39938,0.87294,0.00079238,0.00079238,0.00079238
47,3283.65,0.76193,0.38233,0.85172,0.96099,0.86253,0.87992,0.59963,0.77163,0.41693,0.87415,0.000778233,0.000778233,0.000778233
48,3353.41,0.73842,0.37375,0.84775,0.95016,0.87243,0.88305,0.59567,0.80298,0.41018,0.8854,0.000764086,0.000764086,0.000764086
49,3423.37,0.77873,0.39106,0.85469,0.95842,0.84483,0.86055,0.59734,0.79117,0.40865,0.88416,0.000749939,0.000749939,0.000749939
50,3493.33,0.75748,0.38053,0.85203,0.94198,0.85764,0.88007,0.61101,0.75868,0.39403,0.87833,0.000735792,0.000735792,0.000735792
51,3563.02,0.74271,0.38663,0.85512,0.97109,0.84811,0.88561,0.59647,0.79231,0.40486,0.88407,0.000721645,0.000721645,0.000721645
52,3632.98,0.74417,0.37799,0.84763,0.94085,0.80295,0.84532,0.58859,0.77256,0.40404,0.87952,0.000707498,0.000707498,0.000707498
53,3703.95,0.74881,0.37389,0.84962,0.97292,0.87787,0.88251,0.58841,0.78135,0.40746,0.88602,0.000693351,0.000693351,0.000693351
54,3773.75,0.75492,0.37543,0.84792,0.96885,0.86813,0.88049,0.60112,0.7735,0.39138,0.88214,0.000679204,0.000679204,0.000679204
55,3848.15,0.74633,0.36836,0.84881,0.95611,0.86284,0.8868,0.60205,0.7971,0.40646,0.87952,0.000665057,0.000665057,0.000665057
56,3918.2,0.74061,0.37159,0.85044,0.91451,0.86348,0.87127,0.61395,0.75847,0.38969,0.87795,0.000650909,0.000650909,0.000650909
57,3990.3,0.75218,0.37098,0.84756,0.95182,0.84092,0.86682,0.56993,0.79632,0.40674,0.88763,0.000636762,0.000636762,0.000636762
58,4060.21,0.74581,0.36825,0.84787,0.9541,0.87137,0.88766,0.59635,0.76838,0.38332,0.87604,0.000622615,0.000622615,0.000622615
59,4130.01,0.74306,0.36598,0.8496,0.96709,0.87511,0.89812,0.62016,0.75659,0.38804,0.86761,0.000608468,0.000608468,0.000608468
60,4199.73,0.73768,0.3692,0.84613,0.94502,0.87519,0.88293,0.61847,0.76836,0.3802,0.87767,0.000594321,0.000594321,0.000594321
61,4269.47,0.74877,0.36384,0.84868,0.94874,0.88232,0.88815,0.61436,0.77931,0.37906,0.87732,0.000580174,0.000580174,0.000580174
62,4341.62,0.73937,0.36128,0.85069,0.96733,0.86973,0.89097,0.60108,0.7923,0.39995,0.88533,0.000566027,0.000566027,0.000566027
63,4411.2,0.74211,0.36134,0.84999,0.97532,0.87475,0.89708,0.60134,0.8136,0.39504,0.88854,0.00055188,0.00055188,0.00055188
64,4481.14,0.7443,0.36039,0.84919,0.9762,0.87234,0.89521,0.61347,0.7636,0.37814,0.87873,0.000537733,0.000537733,0.000537733
65,4551.46,0.72943,0.36323,0.84298,0.96421,0.87241,0.89182,0.60353,0.76029,0.37968,0.87267,0.000523586,0.000523586,0.000523586
66,4622.99,0.71102,0.34903,0.83818,0.94652,0.88273,0.8892,0.59984,0.76398,0.37762,0.87415,0.000509438,0.000509438,0.000509438
67,4693.27,0.73779,0.354,0.84673,0.95364,0.89472,0.89846,0.6217,0.75487,0.36725,0.8692,0.000495291,0.000495291,0.000495291
68,4767.22,0.72819,0.35135,0.84905,0.9556,0.88546,0.89259,0.58502,0.79564,0.3844,0.88087,0.000481144,0.000481144,0.000481144
69,4836.99,0.73098,0.3526,0.85252,0.96494,0.87751,0.89267,0.60825,0.78299,0.37447,0.88019,0.000466997,0.000466997,0.000466997
70,4906.79,0.70573,0.34703,0.84174,0.96718,0.87422,0.88979,0.60675,0.7629,0.36534,0.87335,0.00045285,0.00045285,0.00045285
71,4976.82,0.72962,0.35459,0.84316,0.95802,0.88061,0.8881,0.59893,0.77571,0.37477,0.88005,0.000438703,0.000438703,0.000438703
72,5046.64,0.72563,0.3539,0.84261,0.95272,0.88252,0.88721,0.60164,0.76222,0.37395,0.87291,0.000424556,0.000424556,0.000424556
73,5117.33,0.71188,0.34096,0.83978,0.95246,0.87723,0.89073,0.60068,0.76991,0.37032,0.87487,0.000410409,0.000410409,0.000410409
74,5187.7,0.71244,0.34499,0.84136,0.9635,0.88236,0.88682,0.61344,0.75321,0.37686,0.86914,0.000396262,0.000396262,0.000396262
75,5257.48,0.71486,0.34519,0.84023,0.96396,0.88405,0.88909,0.61969,0.76093,0.37107,0.87068,0.000382115,0.000382115,0.000382115
76,5327.12,0.69503,0.33986,0.83755,0.97146,0.88248,0.891,0.60995,0.76065,0.36902,0.86769,0.000367967,0.000367967,0.000367967
77,5396.73,0.70989,0.33885,0.84218,0.9566,0.88006,0.88437,0.61041,0.76502,0.37078,0.8713,0.00035382,0.00035382,0.00035382
78,5466.97,0.72811,0.34155,0.84538,0.9742,0.88273,0.89309,0.60283,0.75962,0.37278,0.87079,0.000339673,0.000339673,0.000339673
79,5537.34,0.71293,0.33784,0.83896,0.95198,0.86992,0.88443,0.61605,0.75908,0.36839,0.86799,0.000325526,0.000325526,0.000325526
80,5608.63,0.69076,0.32729,0.83593,0.95775,0.86803,0.88158,0.60483,0.78121,0.3766,0.87464,0.000311379,0.000311379,0.000311379
81,5682.09,0.70538,0.33178,0.84145,0.9557,0.86796,0.87691,0.6109,0.76079,0.36523,0.86889,0.000297232,0.000297232,0.000297232
82,5751.79,0.69701,0.32878,0.83748,0.97091,0.88154,0.89691,0.62722,0.74372,0.35931,0.86531,0.000283085,0.000283085,0.000283085
83,5821.61,0.69805,0.3253,0.8399,0.96709,0.87443,0.89116,0.61478,0.74671,0.35732,0.86789,0.000268938,0.000268938,0.000268938
84,5891.33,0.69719,0.32748,0.8411,0.97015,0.88245,0.89448,0.60953,0.75992,0.36029,0.86996,0.000254791,0.000254791,0.000254791
85,5961.32,0.70225,0.32837,0.83772,0.95833,0.88734,0.89516,0.62042,0.73935,0.35117,0.86389,0.000240644,0.000240644,0.000240644
86,6030.92,0.69809,0.32794,0.83544,0.96436,0.87999,0.8934,0.6126,0.74606,0.35111,0.86592,0.000226497,0.000226497,0.000226497
87,6100.59,0.70259,0.32599,0.84017,0.95521,0.8824,0.88928,0.61404,0.73885,0.34833,0.86531,0.000212349,0.000212349,0.000212349
88,6170.12,0.68031,0.31902,0.83521,0.96964,0.89049,0.9086,0.61406,0.76384,0.35067,0.86919,0.000198202,0.000198202,0.000198202
89,6240.34,0.69348,0.32296,0.83828,0.96851,0.89157,0.90251,0.62348,0.73576,0.34724,0.86163,0.000184055,0.000184055,0.000184055
90,6310.48,0.67982,0.32479,0.84016,0.96663,0.87516,0.89975,0.61924,0.75078,0.34995,0.86728,0.000169908,0.000169908,0.000169908
91,6379.76,0.69405,0.3182,0.83632,0.94858,0.88747,0.89783,0.61259,0.74517,0.34443,0.86694,0.000155761,0.000155761,0.000155761
92,6447.87,0.70423,0.32094,0.84339,0.96176,0.88429,0.898,0.62048,0.74191,0.34594,0.86752,0.000141614,0.000141614,0.000141614
93,6517.65,0.69034,0.31384,0.84161,0.96736,0.88377,0.89674,0.61666,0.74566,0.34769,0.86905,0.000127467,0.000127467,0.000127467
94,6588.42,0.6875,0.3135,0.83975,0.96039,0.88004,0.89255,0.60452,0.74931,0.35456,0.87,0.00011332,0.00011332,0.00011332
95,6656.41,0.69595,0.31496,0.84534,0.96843,0.87271,0.89072,0.61689,0.73767,0.34763,0.86655,9.91726e-05,9.91726e-05,9.91726e-05
96,6726.28,0.68251,0.31141,0.83945,0.94333,0.87765,0.88685,0.60452,0.74548,0.3495,0.8702,8.50255e-05,8.50255e-05,8.50255e-05
97,6794.29,0.69143,0.30874,0.84323,0.96206,0.87967,0.88965,0.60313,0.74926,0.346,0.87198,7.08784e-05,7.08784e-05,7.08784e-05
98,6862.04,0.68291,0.30715,0.83766,0.97194,0.88234,0.89188,0.61126,0.74294,0.3412,0.86844,5.67313e-05,5.67313e-05,5.67313e-05
99,6930.37,0.67591,0.30315,0.83639,0.96393,0.87999,0.88923,0.60855,0.7483,0.34107,0.87021,4.25842e-05,4.25842e-05,4.25842e-05
100,7002.62,0.68131,0.30251,0.83431,0.964,0.87756,0.88712,0.60615,0.74449,0.33988,0.86986,2.84371e-05,2.84371e-05,2.84371e-05
