epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2988.77,0.7836,0.42583,0.85779,0.86034,0.8461,0.85298,0.52879,0.83142,0.45287,0.88276,0.000962146,0.000962146,0.000962146
35,3083.88,0.78259,0.4129,0.85453,0.93066,0.85449,0.88621,0.59714,0.81035,0.4122,0.87514,0.000947999,0.000947999,0.000947999
36,3175.4,0.76499,0.41445,0.85262,0.94233,0.85409,0.89314,0.5984,0.77996,0.39984,0.87173,0.000933851,0.000933851,0.000933851
37,3267.5,0.7661,0.42104,0.85444,0.86682,0.82937,0.83988,0.56628,0.78367,0.43052,0.86864,0.000919704,0.000919704,0.000919704
38,3358.74,0.79504,0.42384,0.85827,0.91688,0.86612,0.868,0.59912,0.77614,0.40622,0.86727,0.000905557,0.000905557,0.000905557
39,3449.3,0.76859,0.39564,0.8539,0.92195,0.8763,0.88811,0.58137,0.78642,0.40108,0.86908,0.00089141,0.00089141,0.00089141
40,3540.18,0.76239,0.40757,0.85409,0.95237,0.86217,0.88131,0.60488,0.76855,0.39359,0.86792,0.000877263,0.000877263,0.000877263
41,3634.25,0.78025,0.414,0.8519,0.92834,0.87531,0.87705,0.59506,0.7449,0.39691,0.86738,0.000863116,0.000863116,0.000863116
42,3727.18,0.77431,0.40132,0.85541,0.92403,0.876,0.88687,0.59895,0.75618,0.40306,0.86665,0.000848969,0.000848969,0.000848969
43,3819.86,0.7702,0.40685,0.8569,0.95498,0.87345,0.89902,0.61259,0.75655,0.38341,0.86505,0.000834822,0.000834822,0.000834822
44,3914.66,0.75381,0.3874,0.85236,0.95333,0.85803,0.89312,0.60355,0.76818,0.3902,0.86331,0.000820675,0.000820675,0.000820675
45,4002.1,0.75307,0.39063,0.84823,0.94688,0.86924,0.88308,0.61205,0.76601,0.39047,0.86643,0.000806528,0.000806528,0.000806528
46,4088.23,0.78553,0.39621,0.85711,0.95097,0.87645,0.88886,0.60638,0.77266,0.39404,0.86509,0.00079238,0.00079238,0.00079238
47,4174.39,0.7499,0.39576,0.84695,0.9538,0.85037,0.88649,0.61318,0.76433,0.39897,0.86565,0.000778233,0.000778233,0.000778233
48,4260.9,0.73725,0.38421,0.85009,0.95237,0.8861,0.89841,0.60716,0.74503,0.38486,0.85898,0.000764086,0.000764086,0.000764086
49,4347.16,0.73314,0.3856,0.84625,0.95122,0.89386,0.89867,0.61406,0.74625,0.38309,0.85929,0.000749939,0.000749939,0.000749939
50,4433.84,0.75155,0.38191,0.85166,0.93625,0.88291,0.8985,0.62042,0.74678,0.37386,0.86291,0.000735792,0.000735792,0.000735792
51,4520.82,0.75947,0.38944,0.84878,0.94426,0.89023,0.89221,0.60965,0.74955,0.37657,0.86577,0.000721645,0.000721645,0.000721645
52,4607.86,0.74924,0.39705,0.84742,0.92523,0.86903,0.89245,0.59282,0.78122,0.40755,0.87413,0.000707498,0.000707498,0.000707498
53,4694.69,0.75546,0.39188,0.85071,0.96152,0.90025,0.91861,0.6179,0.74731,0.37453,0.86114,0.000693351,0.000693351,0.000693351
54,4784.75,0.74505,0.38051,0.85181,0.96167,0.89447,0.91434,0.61618,0.76074,0.38174,0.86469,0.000679204,0.000679204,0.000679204
55,4874.18,0.74488,0.38699,0.8501,0.95899,0.88593,0.90918,0.60912,0.78852,0.38777,0.87128,0.000665057,0.000665057,0.000665057
56,4960.53,0.72087,0.36883,0.84362,0.95785,0.88893,0.91106,0.62341,0.74641,0.36726,0.86316,0.000650909,0.000650909,0.000650909
57,5047.09,0.73055,0.37388,0.84534,0.94669,0.8962,0.9091,0.61777,0.76843,0.36968,0.86572,0.000636762,0.000636762,0.000636762
58,5133.68,0.76271,0.38455,0.84978,0.96702,0.89638,0.91012,0.61068,0.76127,0.38075,0.86627,0.000622615,0.000622615,0.000622615
59,5223.04,0.744,0.3751,0.84612,0.9304,0.88197,0.88973,0.61771,0.74287,0.3679,0.86011,0.000608468,0.000608468,0.000608468
60,5324.31,0.75309,0.37992,0.851,0.95428,0.89029,0.91316,0.62052,0.73465,0.36187,0.85573,0.000594321,0.000594321,0.000594321
61,5427.73,0.72831,0.37007,0.84727,0.95069,0.88808,0.90476,0.61924,0.75074,0.37936,0.86075,0.000580174,0.000580174,0.000580174
62,5523.75,0.74382,0.37133,0.84708,0.94605,0.89537,0.9036,0.60459,0.76645,0.37374,0.86632,0.000566027,0.000566027,0.000566027
63,5610.5,0.72697,0.37633,0.84642,0.96816,0.88952,0.90633,0.62357,0.72657,0.36664,0.85793,0.00055188,0.00055188,0.00055188
64,5702.37,0.74033,0.37617,0.85089,0.96594,0.87678,0.90061,0.61375,0.73666,0.36737,0.85951,0.000537733,0.000537733,0.000537733
65,5790.47,0.73592,0.36096,0.84321,0.93582,0.88383,0.89828,0.59423,0.7475,0.3771,0.8622,0.000523586,0.000523586,0.000523586
66,5876.69,0.73001,0.371,0.8444,0.96446,0.87567,0.90527,0.61715,0.74126,0.36502,0.86072,0.000509438,0.000509438,0.000509438
67,5962.69,0.70562,0.36089,0.8406,0.95061,0.88981,0.91019,0.61058,0.76741,0.36574,0.86475,0.000495291,0.000495291,0.000495291
68,6049.14,0.71708,0.36006,0.8426,0.95501,0.89302,0.90134,0.61557,0.74452,0.36821,0.85885,0.000481144,0.000481144,0.000481144
69,6135.32,0.70668,0.35681,0.84171,0.95371,0.88999,0.89677,0.62926,0.73013,0.3544,0.85721,0.000466997,0.000466997,0.000466997
70,6221.45,0.71451,0.35514,0.8438,0.96163,0.8896,0.89889,0.61402,0.73214,0.36235,0.86163,0.00045285,0.00045285,0.00045285
71,6308.63,0.71804,0.35897,0.84489,0.95907,0.9157,0.92347,0.62649,0.73429,0.35642,0.85824,0.000438703,0.000438703,0.000438703
72,6396.87,0.71981,0.36485,0.83981,0.95574,0.90217,0.90697,0.6114,0.76643,0.36244,0.86528,0.000424556,0.000424556,0.000424556
73,6483.35,0.70676,0.35597,0.83935,0.939,0.898,0.89955,0.62039,0.73882,0.35194,0.86008,0.000410409,0.000410409,0.000410409
74,6572.24,0.71363,0.35695,0.84245,0.94805,0.91223,0.91464,0.62856,0.72871,0.34591,0.85897,0.000396262,0.000396262,0.000396262
75,6662.6,0.72122,0.35809,0.84099,0.95574,0.8993,0.90803,0.62092,0.73365,0.35037,0.85887,0.000382115,0.000382115,0.000382115
76,6748.88,0.70947,0.34475,0.84189,0.9615,0.91005,0.91901,0.61984,0.74571,0.35354,0.86345,0.000367967,0.000367967,0.000367967
77,6835.39,0.71162,0.35732,0.84105,0.94703,0.90348,0.90825,0.61803,0.73912,0.35085,0.86266,0.00035382,0.00035382,0.00035382
78,6921.77,0.70902,0.35118,0.84115,0.95394,0.91184,0.91427,0.63396,0.72272,0.34328,0.85739,0.000339673,0.000339673,0.000339673
79,7008.02,0.70107,0.34033,0.83712,0.96247,0.91023,0.90966,0.63214,0.71495,0.34469,0.85562,0.000325526,0.000325526,0.000325526
80,7094.26,0.68982,0.35097,0.83654,0.95743,0.90467,0.91197,0.6303,0.73792,0.35387,0.85966,0.000311379,0.000311379,0.000311379
81,7180.82,0.70791,0.35114,0.83739,0.9471,0.90288,0.91004,0.61955,0.73841,0.35556,0.85987,0.000297232,0.000297232,0.000297232
82,7268.34,0.68782,0.33037,0.83523,0.94742,0.90646,0.91204,0.62881,0.73079,0.347,0.85885,0.000283085,0.000283085,0.000283085
83,7355.28,0.69334,0.33664,0.83856,0.96679,0.91952,0.92422,0.6346,0.73345,0.34255,0.85761,0.000268938,0.000268938,0.000268938
84,7441.77,0.69292,0.33496,0.83933,0.96875,0.9031,0.91588,0.62735,0.73348,0.34585,0.85853,0.000254791,0.000254791,0.000254791
85,7534.37,0.69349,0.34034,0.83921,0.95919,0.91901,0.9201,0.62791,0.74077,0.35017,0.85922,0.000240644,0.000240644,0.000240644
86,7621.43,0.69192,0.34413,0.84099,0.95717,0.8978,0.90523,0.62868,0.72683,0.349,0.85682,0.000226497,0.000226497,0.000226497
87,7707.73,0.69128,0.3309,0.83806,0.95018,0.9123,0.9202,0.63127,0.7244,0.34468,0.85395,0.000212349,0.000212349,0.000212349
88,7793.71,0.69648,0.33513,0.83918,0.96755,0.91,0.91714,0.62908,0.7335,0.34934,0.85627,0.000198202,0.000198202,0.000198202
89,7880.02,0.69381,0.32652,0.84133,0.95799,0.90589,0.91252,0.62475,0.73084,0.34262,0.85572,0.000184055,0.000184055,0.000184055
90,7966.21,0.68047,0.33658,0.83933,0.9555,0.90526,0.91321,0.62575,0.72841,0.33704,0.85683,0.000169908,0.000169908,0.000169908
91,8050.43,0.70242,0.33001,0.83863,0.95455,0.88822,0.90696,0.62338,0.73094,0.35017,0.85741,0.000155761,0.000155761,0.000155761
92,8135.75,0.68833,0.32321,0.8429,0.96087,0.91236,0.91541,0.62321,0.7329,0.34331,0.85648,0.000141614,0.000141614,0.000141614
93,8221.58,0.69886,0.32692,0.84383,0.9588,0.91065,0.91377,0.62238,0.73004,0.34012,0.85673,0.000127467,0.000127467,0.000127467
94,8306.45,0.68046,0.31804,0.83456,0.95689,0.90798,0.91212,0.62079,0.73128,0.34021,0.85568,0.00011332,0.00011332,0.00011332
95,8394.51,0.68084,0.31419,0.8355,0.95165,0.90369,0.91294,0.62404,0.72613,0.33583,0.85581,9.91726e-05,9.91726e-05,9.91726e-05
96,8481.98,0.67992,0.31578,0.83716,0.95908,0.8966,0.91027,0.6226,0.72823,0.34238,0.8556,8.50255e-05,8.50255e-05,8.50255e-05
97,8566.26,0.67628,0.3125,0.83316,0.9633,0.89786,0.9142,0.62206,0.73248,0.34535,0.85574,7.08784e-05,7.08784e-05,7.08784e-05
98,8650.77,0.67007,0.31067,0.83946,0.96119,0.89626,0.91253,0.62473,0.72973,0.34212,0.856,5.67313e-05,5.67313e-05,5.67313e-05
99,8735.24,0.68124,0.31284,0.83907,0.95341,0.88944,0.90937,0.62374,0.72889,0.34527,0.85475,4.25842e-05,4.25842e-05,4.25842e-05
100,8820.05,0.67287,0.31041,0.83687,0.96374,0.88178,0.90651,0.62231,0.73174,0.34729,0.85573,2.84371e-05,2.84371e-05,2.84371e-05
