epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,3011.99,0.78583,0.40621,0.85699,0.97234,0.8865,0.9062,0.60685,0.77318,0.4266,0.87801,0.000905557,0.000905557,0.000905557
39,3134.65,0.79736,0.41067,0.86528,0.88103,0.80076,0.82298,0.56627,0.82926,0.4611,0.88169,0.00089141,0.00089141,0.00089141
40,3209.17,0.78569,0.40901,0.85568,0.9533,0.86205,0.89253,0.60142,0.8176,0.42354,0.88432,0.000877263,0.000877263,0.000877263
41,3280.81,0.75149,0.392,0.85369,0.9549,0.8427,0.87489,0.59874,0.78465,0.43137,0.87601,0.000863116,0.000863116,0.000863116
42,3350.52,0.79049,0.40089,0.85699,0.91815,0.85782,0.88123,0.57668,0.80732,0.42786,0.87965,0.000848969,0.000848969,0.000848969
43,3422.22,0.76454,0.39449,0.85669,0.93038,0.87223,0.88202,0.55472,0.80979,0.43454,0.88308,0.000834822,0.000834822,0.000834822
44,3525,0.78907,0.39484,0.86282,0.91886,0.86917,0.87743,0.58746,0.81454,0.42052,0.88549,0.000820675,0.000820675,0.000820675
45,3625.57,0.76537,0.38867,0.86252,0.95391,0.87236,0.89286,0.60324,0.78189,0.42341,0.87717,0.000806528,0.000806528,0.000806528
46,3711.86,0.79026,0.39545,0.86164,0.93666,0.85929,0.86665,0.57039,0.82805,0.43503,0.88816,0.00079238,0.00079238,0.00079238
47,3837.05,0.78842,0.3917,0.85904,0.96686,0.83692,0.87884,0.60394,0.79346,0.40572,0.87858,0.000778233,0.000778233,0.000778233
48,3907.22,0.7769,0.39616,0.85632,0.95074,0.86524,0.88879,0.59535,0.79047,0.4264,0.88137,0.000764086,0.000764086,0.000764086
49,3978.25,0.77284,0.38781,0.85677,0.95395,0.89313,0.88831,0.59426,0.81848,0.40487,0.88781,0.000749939,0.000749939,0.000749939
50,4050.02,0.76801,0.37332,0.85509,0.93399,0.8706,0.87603,0.59807,0.78955,0.39818,0.882,0.000735792,0.000735792,0.000735792
51,4121.51,0.77251,0.39147,0.85962,0.96431,0.88779,0.89114,0.59241,0.8033,0.40886,0.88748,0.000721645,0.000721645,0.000721645
52,4189.8,0.76386,0.38159,0.85907,0.9376,0.87317,0.87871,0.59211,0.82251,0.41296,0.8862,0.000707498,0.000707498,0.000707498
53,4265.06,0.75962,0.38102,0.85643,0.97267,0.88767,0.89348,0.61621,0.77649,0.38888,0.87277,0.000693351,0.000693351,0.000693351
54,4335.15,0.76447,0.39201,0.85117,0.95426,0.84925,0.88997,0.61558,0.8004,0.3944,0.87826,0.000679204,0.000679204,0.000679204
55,4409.6,0.74886,0.3714,0.8532,0.97449,0.87577,0.89118,0.61724,0.77822,0.39499,0.87004,0.000665057,0.000665057,0.000665057
56,4494.72,0.75783,0.38082,0.85476,0.95515,0.87122,0.88553,0.59426,0.79179,0.4042,0.88021,0.000650909,0.000650909,0.000650909
57,4654.88,0.7443,0.3703,0.84745,0.89785,0.86043,0.87303,0.57965,0.79429,0.41677,0.8759,0.000636762,0.000636762,0.000636762
58,4772.04,0.73622,0.36843,0.84944,0.96624,0.87766,0.8952,0.61819,0.76933,0.39824,0.87292,0.000622615,0.000622615,0.000622615
59,4895.53,0.74028,0.365,0.85034,0.96221,0.88265,0.89751,0.59922,0.79193,0.39722,0.87725,0.000608468,0.000608468,0.000608468
60,5026.7,0.74868,0.36697,0.85373,0.95701,0.9063,0.90196,0.61247,0.77233,0.39071,0.86944,0.000594321,0.000594321,0.000594321
61,5100.52,0.77088,0.37011,0.85335,0.9599,0.86089,0.89026,0.61355,0.76955,0.39972,0.87163,0.000580174,0.000580174,0.000580174
62,5168.48,0.73825,0.36685,0.84733,0.94967,0.87563,0.89684,0.5926,0.81344,0.41198,0.88387,0.000566027,0.000566027,0.000566027
63,5236.27,0.75157,0.36803,0.852,0.95598,0.88469,0.89473,0.60555,0.77415,0.3906,0.8749,0.00055188,0.00055188,0.00055188
64,5312.16,0.74408,0.36671,0.84929,0.96025,0.86177,0.8856,0.60402,0.77785,0.39523,0.87624,0.000537733,0.000537733,0.000537733
65,5476.35,0.73905,0.35857,0.84776,0.93225,0.86574,0.85868,0.59945,0.76985,0.3809,0.86944,0.000523586,0.000523586,0.000523586
66,5741.49,0.73296,0.35799,0.85186,0.96318,0.89107,0.89626,0.61596,0.80054,0.3827,0.87877,0.000509438,0.000509438,0.000509438
67,6015.3,0.72515,0.35608,0.84735,0.96892,0.87991,0.89001,0.61532,0.7798,0.37543,0.87613,0.000495291,0.000495291,0.000495291
68,6174.88,0.74022,0.35978,0.8527,0.959,0.86538,0.88947,0.60534,0.77405,0.38267,0.87398,0.000481144,0.000481144,0.000481144
69,6247.41,0.7378,0.35452,0.84994,0.96952,0.87005,0.88482,0.61466,0.76813,0.38045,0.86909,0.000466997,0.000466997,0.000466997
70,6329.02,0.74204,0.35983,0.84934,0.95913,0.86827,0.88715,0.62128,0.76934,0.37966,0.86932,0.00045285,0.00045285,0.00045285
71,6411.53,0.72726,0.35183,0.84532,0.95795,0.88997,0.89224,0.6068,0.77531,0.38973,0.87092,0.000438703,0.000438703,0.000438703
72,6486.07,0.71502,0.34468,0.84317,0.96677,0.88248,0.90035,0.61695,0.79236,0.39403,0.87555,0.000424556,0.000424556,0.000424556
73,6554.55,0.73413,0.35328,0.84887,0.93483,0.86204,0.89206,0.60894,0.79114,0.38964,0.8754,0.000410409,0.000410409,0.000410409
74,6621.9,0.70778,0.34046,0.84228,0.93481,0.88761,0.89855,0.62363,0.75313,0.3809,0.86922,0.000396262,0.000396262,0.000396262
75,6799.79,0.71658,0.33914,0.84444,0.97567,0.88152,0.9022,0.63048,0.76966,0.3816,0.87084,0.000382115,0.000382115,0.000382115
76,6901.08,0.73709,0.35239,0.84472,0.96469,0.89242,0.90131,0.61589,0.77984,0.38884,0.87114,0.000367967,0.000367967,0.000367967
77,7003.77,0.73775,0.34985,0.84629,0.96217,0.88806,0.89729,0.61732,0.79684,0.38017,0.88297,0.00035382,0.00035382,0.00035382
78,7072.4,0.74195,0.35669,0.84986,0.95627,0.88786,0.89465,0.62467,0.78678,0.38229,0.8792,0.000339673,0.000339673,0.000339673
79,7169.1,0.71044,0.33886,0.84055,0.96799,0.89799,0.90419,0.62592,0.77471,0.37308,0.8722,0.000325526,0.000325526,0.000325526
80,7250.2,0.72688,0.33937,0.85063,0.96667,0.88935,0.89861,0.62974,0.75043,0.36611,0.86935,0.000311379,0.000311379,0.000311379
81,7325.17,0.70234,0.3422,0.84357,0.9594,0.8868,0.89576,0.62847,0.74047,0.36629,0.86272,0.000297232,0.000297232,0.000297232
82,7400.63,0.71941,0.34148,0.84602,0.97975,0.88519,0.90548,0.62556,0.73854,0.37023,0.8642,0.000283085,0.000283085,0.000283085
83,7489.05,0.72743,0.34112,0.8444,0.96948,0.88837,0.89465,0.61977,0.74486,0.37201,0.86665,0.000268938,0.000268938,0.000268938
84,7575.54,0.71064,0.33345,0.84063,0.96512,0.88798,0.90494,0.61999,0.75812,0.36973,0.86959,0.000254791,0.000254791,0.000254791
85,7654.16,0.69281,0.32754,0.84144,0.96224,0.8791,0.89811,0.61887,0.76772,0.37416,0.86837,0.000240644,0.000240644,0.000240644
86,7734.34,0.7242,0.33137,0.84518,0.96695,0.88574,0.90299,0.61488,0.76655,0.36846,0.87164,0.000226497,0.000226497,0.000226497
87,7816.07,0.69628,0.32647,0.83838,0.9688,0.89317,0.90347,0.61749,0.76896,0.36682,0.87377,0.000212349,0.000212349,0.000212349
88,8086.16,0.69979,0.33184,0.84312,0.97491,0.89817,0.90786,0.62939,0.76136,0.36971,0.87064,0.000198202,0.000198202,0.000198202
89,8210.12,0.70392,0.33369,0.84034,0.9734,0.89605,0.90714,0.62899,0.75683,0.36682,0.86805,0.000184055,0.000184055,0.000184055
90,8283.67,0.71536,0.33613,0.84508,0.96611,0.88614,0.9053,0.61251,0.76726,0.36899,0.8726,0.000169908,0.000169908,0.000169908
91,8351.24,0.71284,0.32475,0.84191,0.94877,0.89255,0.89198,0.60028,0.77784,0.367,0.87471,0.000155761,0.000155761,0.000155761
92,8418.85,0.71396,0.3231,0.84837,0.95897,0.89163,0.89842,0.60748,0.76887,0.36795,0.87098,0.000141614,0.000141614,0.000141614
93,8486.51,0.71358,0.32074,0.84457,0.96263,0.88863,0.90007,0.61588,0.75261,0.36186,0.86681,0.000127467,0.000127467,0.000127467
94,8554.22,0.69914,0.31899,0.84419,0.95329,0.88442,0.89385,0.61322,0.75827,0.36057,0.8696,0.00011332,0.00011332,0.00011332
95,8620.24,0.69575,0.314,0.84144,0.95536,0.89408,0.90164,0.61582,0.76414,0.35993,0.87264,9.91726e-05,9.91726e-05,9.91726e-05
96,8685.75,0.68927,0.31445,0.83349,0.97115,0.90021,0.9075,0.61808,0.74797,0.35505,0.87002,8.50255e-05,8.50255e-05,8.50255e-05
97,8751.86,0.70081,0.31269,0.84518,0.96196,0.8945,0.90415,0.62144,0.75645,0.3552,0.87078,7.08784e-05,7.08784e-05,7.08784e-05
98,8830.13,0.70044,0.31048,0.84513,0.96721,0.89698,0.9031,0.62762,0.7498,0.3526,0.86845,5.67313e-05,5.67313e-05,5.67313e-05
99,8929.81,0.68536,0.30808,0.83804,0.96868,0.89947,0.90511,0.62364,0.74866,0.35179,0.86952,4.25842e-05,4.25842e-05,4.25842e-05
100,8994.61,0.68815,0.3102,0.8397,0.96342,0.8939,0.89914,0.62321,0.75241,0.35335,0.87032,2.84371e-05,2.84371e-05,2.84371e-05
