epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,17888.2,0.83499,0.4606,0.96307,0.90287,0.83711,0.84208,0.56826,0.87642,0.4924,1.02544,0.00106118,0.00106118,0.00106118
28,18596.9,0.8153,0.44361,0.95346,0.91506,0.81942,0.82498,0.57975,0.85645,0.50173,1.00841,0.00104703,0.00104703,0.00104703
29,19249.5,0.79744,0.46223,0.95192,0.84998,0.87429,0.88891,0.59397,0.84794,0.50431,1.01183,0.00103288,0.00103288,0.00103288
30,19908.3,0.79848,0.4358,0.94961,0.91737,0.84143,0.86683,0.61534,0.8275,0.46638,0.9982,0.00101873,0.00101873,0.00101873
31,20571.3,0.82044,0.4514,0.95705,0.92633,0.82931,0.86239,0.59431,0.80851,0.46813,0.99655,0.00100459,0.00100459,0.00100459
32,21233.8,0.79723,0.42063,0.94316,0.85183,0.88444,0.89056,0.6205,0.8126,0.47032,0.9933,0.00099044,0.00099044,0.00099044
33,21888.6,0.81535,0.44356,0.94987,0.88449,0.84711,0.83766,0.58126,0.8144,0.46145,1.00597,0.000976293,0.000976293,0.000976293
34,22543.7,0.80097,0.42708,0.94812,0.94522,0.83602,0.85591,0.599,0.80441,0.47831,0.98922,0.000962146,0.000962146,0.000962146
35,23196.8,0.80508,0.41608,0.95155,0.95455,0.82259,0.86557,0.62035,0.78771,0.43692,0.98656,0.000947999,0.000947999,0.000947999
36,23851.2,0.79056,0.41413,0.94502,0.92382,0.83888,0.85413,0.5937,0.79801,0.44433,0.99165,0.000933851,0.000933851,0.000933851
37,24506.2,0.78459,0.42367,0.93966,0.97984,0.84127,0.87027,0.62013,0.7997,0.4576,0.98767,0.000919704,0.000919704,0.000919704
38,25159.9,0.78777,0.41324,0.94407,0.91082,0.84847,0.87337,0.62448,0.78689,0.44647,0.98532,0.000905557,0.000905557,0.000905557
39,25818.9,0.7632,0.39798,0.9379,0.94687,0.8829,0.88684,0.61572,0.80803,0.45557,0.99398,0.00089141,0.00089141,0.00089141
40,26523.8,0.79517,0.41982,0.94606,0.91271,0.87205,0.87082,0.59999,0.79816,0.46906,0.99858,0.000877263,0.000877263,0.000877263
41,27228.3,0.78892,0.40618,0.93953,0.94142,0.81912,0.84449,0.59213,0.79334,0.46066,0.99523,0.000863116,0.000863116,0.000863116
42,27912.5,0.76428,0.39486,0.93564,0.94113,0.85131,0.87673,0.62529,0.78817,0.43572,0.98435,0.000848969,0.000848969,0.000848969
43,28565.8,0.77836,0.40712,0.94223,0.94031,0.83357,0.86553,0.61627,0.80092,0.42759,0.99701,0.000834822,0.000834822,0.000834822
44,29222.3,0.77211,0.37907,0.93542,0.93978,0.86042,0.88555,0.61283,0.77902,0.42244,0.98755,0.000820675,0.000820675,0.000820675
45,29877.2,0.76274,0.38495,0.93021,0.88798,0.85822,0.87079,0.58506,0.82354,0.47093,1.00419,0.000806528,0.000806528,0.000806528
46,30531.3,0.77356,0.40056,0.93673,0.94457,0.8528,0.87808,0.6102,0.78389,0.4387,0.98751,0.00079238,0.00079238,0.00079238
47,31191.9,0.78436,0.40058,0.94289,0.96807,0.83329,0.87789,0.60396,0.80614,0.4383,0.99672,0.000778233,0.000778233,0.000778233
48,31845,0.7638,0.36763,0.93069,0.94236,0.86887,0.89025,0.6235,0.79366,0.41822,0.99212,0.000764086,0.000764086,0.000764086
49,32497.6,0.77443,0.38085,0.93786,0.93419,0.85665,0.88332,0.60378,0.79792,0.42911,0.99589,0.000749939,0.000749939,0.000749939
50,33148.2,0.76247,0.38353,0.92756,0.94737,0.8372,0.88002,0.62791,0.77694,0.42401,0.98649,0.000735792,0.000735792,0.000735792
51,33808.6,0.7563,0.38445,0.92992,0.95571,0.86538,0.88903,0.62012,0.78102,0.40823,0.99127,0.000721645,0.000721645,0.000721645
52,34466.9,0.78277,0.37658,0.93522,0.92639,0.87965,0.88454,0.60618,0.80802,0.44059,0.9955,0.000707498,0.000707498,0.000707498
53,35122,0.78575,0.3917,0.94191,0.93741,0.86944,0.88756,0.61288,0.78325,0.40667,0.98565,0.000693351,0.000693351,0.000693351
54,35776.9,0.77814,0.38018,0.93598,0.96869,0.8724,0.89753,0.62876,0.77244,0.40565,0.97947,0.000679204,0.000679204,0.000679204
55,36433.9,0.74973,0.37068,0.92315,0.99042,0.83476,0.87265,0.62678,0.7712,0.41448,0.98443,0.000665057,0.000665057,0.000665057
56,37088.5,0.7377,0.36066,0.92113,0.95681,0.88659,0.90385,0.61736,0.79501,0.41305,0.99026,0.000650909,0.000650909,0.000650909
57,37738.9,0.74933,0.36801,0.92591,0.93303,0.8531,0.88502,0.62121,0.78419,0.41258,0.9894,0.000636762,0.000636762,0.000636762
58,38388.6,0.73797,0.35754,0.92086,0.9522,0.87832,0.89433,0.62298,0.7923,0.42039,0.99365,0.000622615,0.000622615,0.000622615
59,39036.1,0.76758,0.35947,0.93421,0.94629,0.85682,0.88073,0.62465,0.77416,0.40812,0.98733,0.000608468,0.000608468,0.000608468
60,39689.5,0.7851,0.38434,0.93835,0.94215,0.84595,0.884,0.61471,0.82921,0.43584,1.00295,0.000594321,0.000594321,0.000594321
61,40341.7,0.75671,0.36106,0.932,0.96638,0.87755,0.89707,0.63201,0.7948,0.39204,0.98853,0.000580174,0.000580174,0.000580174
62,40994.5,0.7513,0.36324,0.92796,0.91492,0.87103,0.87588,0.61178,0.80131,0.41184,0.99735,0.000566027,0.000566027,0.000566027
63,41649.5,0.73452,0.36087,0.92652,0.97418,0.87897,0.89811,0.62564,0.79726,0.41407,0.99028,0.00055188,0.00055188,0.00055188
64,42309.9,0.74303,0.35004,0.92247,0.96594,0.8509,0.88515,0.63694,0.77376,0.40211,0.98233,0.000537733,0.000537733,0.000537733
65,42962.3,0.74374,0.36015,0.92596,0.95986,0.87067,0.89458,0.62913,0.78731,0.40339,0.98655,0.000523586,0.000523586,0.000523586
66,43617.3,0.73162,0.34984,0.91977,0.95009,0.87662,0.89901,0.61061,0.79211,0.40605,0.99108,0.000509438,0.000509438,0.000509438
67,44286.2,0.73439,0.34907,0.92074,0.9594,0.85004,0.88035,0.61313,0.78863,0.41954,0.98741,0.000495291,0.000495291,0.000495291
68,44946,0.72683,0.35361,0.92069,0.94852,0.87204,0.88709,0.61762,0.77707,0.41488,0.98889,0.000481144,0.000481144,0.000481144
69,45597.2,0.7268,0.36771,0.92104,0.94141,0.86992,0.88038,0.62511,0.78589,0.43729,0.98711,0.000466997,0.000466997,0.000466997
70,46248,0.73569,0.3501,0.92394,0.94523,0.83168,0.85292,0.60327,0.79525,0.41334,1.00256,0.00045285,0.00045285,0.00045285
71,46900.1,0.73774,0.34088,0.91558,0.96566,0.87783,0.89856,0.64336,0.76916,0.39286,0.97575,0.000438703,0.000438703,0.000438703
72,47583.7,0.71961,0.33569,0.91738,0.95436,0.87245,0.90315,0.64173,0.75939,0.3693,0.98003,0.000424556,0.000424556,0.000424556
73,48237.9,0.72239,0.3363,0.91757,0.95721,0.85041,0.887,0.61712,0.7836,0.39115,0.98325,0.000410409,0.000410409,0.000410409
74,49057.3,0.72564,0.346,0.92138,0.94901,0.87955,0.89343,0.63007,0.78458,0.38848,0.99335,0.000396262,0.000396262,0.000396262
75,49999.1,0.733,0.33253,0.91994,0.95484,0.88113,0.89381,0.62858,0.77548,0.38324,0.98157,0.000382115,0.000382115,0.000382115
76,50641.7,0.71613,0.33307,0.91474,0.95439,0.87602,0.89442,0.63573,0.76135,0.38206,0.97665,0.000367967,0.000367967,0.000367967
77,51274,0.71059,0.33896,0.91423,0.94484,0.89087,0.90301,0.63998,0.76565,0.37264,0.98146,0.00035382,0.00035382,0.00035382
78,51909,0.71852,0.33058,0.91803,0.9664,0.86844,0.89115,0.61988,0.77569,0.39918,0.99,0.000339673,0.000339673,0.000339673
79,52539.8,0.70559,0.33113,0.91189,0.95195,0.89598,0.90221,0.62903,0.77546,0.39026,0.98486,0.000325526,0.000325526,0.000325526
80,53218.3,0.71485,0.33232,0.91886,0.93585,0.87597,0.89787,0.62672,0.76481,0.38455,0.98814,0.000311379,0.000311379,0.000311379
81,54066.2,0.70168,0.31998,0.91455,0.95463,0.88217,0.90284,0.63438,0.75875,0.37441,0.97865,0.000297232,0.000297232,0.000297232
82,54985.9,0.71378,0.32263,0.91071,0.963,0.87252,0.90168,0.6229,0.79066,0.39972,0.99744,0.000283085,0.000283085,0.000283085
83,55850.4,0.70882,0.32792,0.91168,0.96296,0.88034,0.89686,0.61833,0.7723,0.39259,0.98578,0.000268938,0.000268938,0.000268938
84,56729.4,0.71214,0.32171,0.91052,0.96385,0.88022,0.89748,0.61573,0.79454,0.40551,1.00456,0.000254791,0.000254791,0.000254791
85,57647.9,0.69658,0.31709,0.90609,0.9651,0.88297,0.90133,0.6218,0.79055,0.387,1.00919,0.000240644,0.000240644,0.000240644
86,58484.8,0.69804,0.3247,0.91069,0.95118,0.8833,0.89684,0.61926,0.7807,0.39291,0.99252,0.000226497,0.000226497,0.000226497
87,59214.5,0.6804,0.31867,0.90073,0.95749,0.86859,0.89717,0.63034,0.76572,0.39036,0.98948,0.000212349,0.000212349,0.000212349
88,60186.3,0.71617,0.31647,0.91982,0.93557,0.87402,0.89563,0.61818,0.79078,0.38861,1.00356,0.000198202,0.000198202,0.000198202
89,61090.8,0.69037,0.30705,0.90571,0.94679,0.86898,0.89943,0.61804,0.79279,0.37881,1.00981,0.000184055,0.000184055,0.000184055
90,61888.6,0.71038,0.31323,0.91436,0.95789,0.87819,0.89254,0.6214,0.77674,0.38282,0.99444,0.000169908,0.000169908,0.000169908
91,62731.3,0.68234,0.30593,0.91801,0.93198,0.87699,0.88997,0.61668,0.78291,0.37562,1.00584,0.000155761,0.000155761,0.000155761
92,63545.9,0.69143,0.30007,0.9105,0.95802,0.87857,0.89391,0.6225,0.77356,0.3756,0.99871,0.000141614,0.000141614,0.000141614
93,64427.4,0.68804,0.29942,0.91515,0.95277,0.87816,0.89309,0.619,0.78325,0.38288,1.00202,0.000127467,0.000127467,0.000127467
94,65352.3,0.68383,0.29507,0.90568,0.97001,0.88754,0.9006,0.62595,0.78076,0.38019,0.99601,0.00011332,0.00011332,0.00011332
95,66199.6,0.67173,0.29449,0.90601,0.96584,0.88476,0.89748,0.62936,0.76906,0.37274,0.98745,9.91726e-05,9.91726e-05,9.91726e-05
96,67010.5,0.66734,0.2892,0.90994,0.96524,0.8716,0.89806,0.61777,0.78038,0.37693,0.99866,8.50255e-05,8.50255e-05,8.50255e-05
97,67891.5,0.66788,0.29163,0.90486,0.95888,0.87642,0.89696,0.61451,0.78073,0.37894,1.00619,7.08784e-05,7.08784e-05,7.08784e-05
98,68901.5,0.66958,0.28718,0.89964,0.95726,0.8828,0.89668,0.61614,0.78293,0.38065,1.00314,5.67313e-05,5.67313e-05,5.67313e-05
99,69697.3,0.66555,0.28621,0.90476,0.95871,0.88882,0.90106,0.6193,0.77469,0.37164,0.99562,4.25842e-05,4.25842e-05,4.25842e-05
100,70321.6,0.6656,0.28488,0.90507,0.9525,0.87882,0.89431,0.61965,0.78274,0.37472,1.00116,2.84371e-05,2.84371e-05,2.84371e-05
