epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,6105.2,0.7082,0.35081,0.84138,0.95824,0.88009,0.90152,0.61547,0.72971,0.36541,0.85849,0.000424556,0.000424556,0.000424556
73,6189.14,0.70956,0.34865,0.83834,0.95796,0.89112,0.89548,0.60711,0.72289,0.34828,0.85936,0.000410409,0.000410409,0.000410409
74,6272.43,0.68681,0.33703,0.8376,0.94903,0.90306,0.90493,0.61811,0.72478,0.34585,0.85892,0.000396262,0.000396262,0.000396262
75,6356.22,0.68488,0.33539,0.84161,0.97404,0.90296,0.91924,0.62999,0.72562,0.34286,0.85631,0.000382115,0.000382115,0.000382115
76,6439.91,0.70228,0.347,0.84115,0.94985,0.88803,0.90465,0.62266,0.73212,0.34843,0.86081,0.000367967,0.000367967,0.000367967
77,6523.46,0.69074,0.3369,0.83754,0.9548,0.89203,0.90315,0.61428,0.72509,0.34597,0.86277,0.00035382,0.00035382,0.00035382
78,6606.87,0.68675,0.34809,0.83802,0.91343,0.89519,0.9015,0.62409,0.71113,0.37519,0.8579,0.000339673,0.000339673,0.000339673
79,6690.06,0.6991,0.33441,0.84231,0.95474,0.89504,0.91001,0.61536,0.71202,0.34677,0.85843,0.000325526,0.000325526,0.000325526
80,6773.46,0.68315,0.34009,0.83698,0.96638,0.88344,0.90261,0.61112,0.73306,0.35544,0.8615,0.000311379,0.000311379,0.000311379
81,6856.94,0.67365,0.32337,0.83541,0.95411,0.87852,0.89889,0.60184,0.72849,0.36317,0.86055,0.000297232,0.000297232,0.000297232
82,6945.13,0.6854,0.339,0.83803,0.95171,0.8833,0.8952,0.60308,0.73306,0.34625,0.85848,0.000283085,0.000283085,0.000283085
83,7031.41,0.70284,0.34443,0.843,0.95458,0.88149,0.88587,0.61747,0.71475,0.34065,0.85758,0.000268938,0.000268938,0.000268938
84,7114.89,0.6896,0.33472,0.8385,0.97128,0.8758,0.90175,0.62011,0.72977,0.35778,0.8576,0.000254791,0.000254791,0.000254791
85,7198.47,0.68768,0.33091,0.83976,0.97081,0.8844,0.9068,0.63264,0.73629,0.34502,0.86233,0.000240644,0.000240644,0.000240644
86,7282.21,0.67441,0.31856,0.83291,0.95607,0.87772,0.89174,0.61672,0.73595,0.3395,0.86256,0.000226497,0.000226497,0.000226497
87,7366.61,0.67137,0.32544,0.83613,0.9587,0.89838,0.90333,0.62966,0.72683,0.33438,0.85912,0.000212349,0.000212349,0.000212349
88,7449.97,0.69552,0.33652,0.83542,0.94054,0.89733,0.90084,0.63202,0.71695,0.3399,0.85477,0.000198202,0.000198202,0.000198202
89,7533.37,0.68483,0.33018,0.83733,0.95973,0.88708,0.89193,0.62817,0.71106,0.34616,0.85445,0.000184055,0.000184055,0.000184055
90,7616.79,0.67013,0.32898,0.83937,0.88985,0.88308,0.88795,0.62614,0.7141,0.37765,0.85433,0.000169908,0.000169908,0.000169908
91,7698.38,0.68508,0.33333,0.83872,0.96094,0.89664,0.90922,0.62269,0.7161,0.33731,0.85779,0.000155761,0.000155761,0.000155761
92,7779.61,0.67427,0.32326,0.83643,0.95991,0.88411,0.89879,0.60945,0.73142,0.34675,0.85931,0.000141614,0.000141614,0.000141614
93,7867.23,0.67034,0.31726,0.83553,0.9574,0.88328,0.89617,0.61492,0.73247,0.34728,0.85936,0.000127467,0.000127467,0.000127467
94,7949.9,0.66738,0.31705,0.83288,0.95347,0.88939,0.90411,0.61529,0.71077,0.33473,0.85642,0.00011332,0.00011332,0.00011332
95,8031.33,0.66945,0.31616,0.83459,0.96365,0.88485,0.90049,0.61463,0.72139,0.34638,0.85883,9.91726e-05,9.91726e-05,9.91726e-05
96,8112.81,0.66273,0.31319,0.83289,0.95914,0.88517,0.90057,0.60942,0.7193,0.34507,0.85808,8.50255e-05,8.50255e-05,8.50255e-05
97,8194.51,0.66245,0.30939,0.8415,0.96047,0.87975,0.89792,0.61356,0.7176,0.34296,0.85708,7.08784e-05,7.08784e-05,7.08784e-05
98,8276.06,0.66166,0.30631,0.83301,0.96011,0.8734,0.89463,0.60849,0.72084,0.34372,0.85617,5.67313e-05,5.67313e-05,5.67313e-05
99,8360.18,0.65066,0.30455,0.83055,0.95738,0.87649,0.90471,0.6201,0.7042,0.34316,0.85315,4.25842e-05,4.25842e-05,4.25842e-05
100,8441.64,0.66675,0.30476,0.83441,0.95876,0.8785,0.90492,0.6233,0.71328,0.34512,0.8548,2.84371e-05,2.84371e-05,2.84371e-05
