epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,7434.32,0.67649,0.33668,0.83542,0.96122,0.90567,0.91815,0.63577,0.71609,0.33304,0.85653,0.000339673,0.000339673,0.000339673
79,7533,0.68613,0.33991,0.8392,0.96339,0.90236,0.91743,0.62943,0.7157,0.34621,0.85521,0.000325526,0.000325526,0.000325526
80,7631.4,0.68825,0.33392,0.83467,0.97068,0.91043,0.92258,0.62977,0.72341,0.33972,0.85624,0.000311379,0.000311379,0.000311379
81,7731.03,0.68262,0.34262,0.83572,0.96128,0.90627,0.91918,0.63215,0.71075,0.34195,0.85401,0.000297232,0.000297232,0.000297232
82,7837.22,0.68271,0.33316,0.84156,0.9611,0.90345,0.91766,0.6305,0.70962,0.32599,0.85572,0.000283085,0.000283085,0.000283085
83,7935.79,0.67134,0.33285,0.83411,0.95484,0.9043,0.90617,0.63238,0.72538,0.33535,0.85687,0.000268938,0.000268938,0.000268938
84,8034.69,0.6697,0.33182,0.83375,0.96111,0.91129,0.91786,0.62263,0.71142,0.33533,0.8545,0.000254791,0.000254791,0.000254791
85,8134.29,0.67705,0.33347,0.83274,0.95476,0.90016,0.90793,0.62699,0.70225,0.32885,0.85287,0.000240644,0.000240644,0.000240644
86,8227.21,0.67794,0.33247,0.83487,0.94454,0.89057,0.91035,0.62939,0.7121,0.3452,0.85415,0.000226497,0.000226497,0.000226497
87,8319.52,0.67551,0.32207,0.83438,0.96599,0.91061,0.91979,0.63531,0.70713,0.31999,0.85352,0.000212349,0.000212349,0.000212349
88,8419.77,0.69055,0.323,0.83678,0.96649,0.91231,0.92239,0.63324,0.71694,0.32424,0.85431,0.000198202,0.000198202,0.000198202
89,8531.35,0.66995,0.3222,0.83864,0.96525,0.91061,0.92355,0.63798,0.7169,0.32281,0.85494,0.000184055,0.000184055,0.000184055
90,8649.81,0.68092,0.32907,0.83799,0.9557,0.91368,0.91881,0.63454,0.71466,0.32195,0.85563,0.000169908,0.000169908,0.000169908
91,8759.88,0.67843,0.32208,0.83694,0.95182,0.9055,0.91107,0.62908,0.71932,0.3219,0.8556,0.000155761,0.000155761,0.000155761
92,8861.95,0.67262,0.31235,0.83188,0.96909,0.90576,0.91863,0.62898,0.71199,0.32822,0.85309,0.000141614,0.000141614,0.000141614
93,8963.48,0.67069,0.31879,0.83706,0.96462,0.89949,0.91344,0.62672,0.71128,0.33548,0.85288,0.000127467,0.000127467,0.000127467
94,9061.46,0.6716,0.31413,0.83262,0.95343,0.89293,0.91368,0.6325,0.70666,0.33568,0.85145,0.00011332,0.00011332,0.00011332
95,9151.72,0.66264,0.31238,0.82861,0.96551,0.90655,0.91783,0.63095,0.71309,0.32848,0.8542,9.91726e-05,9.91726e-05,9.91726e-05
96,9242.1,0.661,0.30823,0.83293,0.97476,0.88913,0.91277,0.62685,0.71675,0.32748,0.85665,8.50255e-05,8.50255e-05,8.50255e-05
97,9332.57,0.66345,0.30874,0.83254,0.97473,0.90245,0.91963,0.63253,0.71035,0.32301,0.85506,7.08784e-05,7.08784e-05,7.08784e-05
98,9424.84,0.65632,0.31036,0.83238,0.96891,0.89702,0.91808,0.62825,0.71392,0.32805,0.85546,5.67313e-05,5.67313e-05,5.67313e-05
99,9524.61,0.66132,0.30074,0.83348,0.97283,0.90015,0.91848,0.63765,0.70808,0.32365,0.85387,4.25842e-05,4.25842e-05,4.25842e-05
100,9615.98,0.65324,0.30237,0.82997,0.96959,0.90227,0.91819,0.63652,0.70515,0.3183,0.85222,2.84371e-05,2.84371e-05,2.84371e-05
