epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2339.54,0.80807,0.43438,0.87237,0.82034,0.8224,0.8226,0.55989,0.83141,0.46754,0.90651,0.000962146,0.000962146,0.000962146
35,2405.21,0.81152,0.42745,0.87569,0.9454,0.83465,0.84933,0.5805,0.82213,0.43841,0.9038,0.000947999,0.000947999,0.000947999
36,2471.14,0.7542,0.42971,0.84321,0.85902,0.82894,0.82615,0.53215,0.85981,0.44672,0.9061,0.000933851,0.000933851,0.000933851
37,2536.62,0.80169,0.42204,0.86962,0.93735,0.85956,0.8855,0.60476,0.79898,0.44183,0.89578,0.000919704,0.000919704,0.000919704
38,2602.27,0.87372,0.45585,0.89984,0.95448,0.87028,0.87995,0.579,0.80199,0.43274,0.89399,0.000905557,0.000905557,0.000905557
39,2667.88,0.78197,0.41471,0.87114,0.93936,0.86511,0.89298,0.59719,0.8183,0.43555,0.89411,0.00089141,0.00089141,0.00089141
40,2733.93,0.76091,0.4009,0.86645,0.94116,0.87304,0.87261,0.58941,0.79066,0.42014,0.8896,0.000877263,0.000877263,0.000877263
41,2799.6,0.77055,0.39398,0.86465,0.94593,0.86096,0.8785,0.5725,0.82695,0.44274,0.89659,0.000863116,0.000863116,0.000863116
42,2865.13,0.76779,0.40284,0.86174,0.93441,0.85485,0.88302,0.60149,0.80368,0.43892,0.89252,0.000848969,0.000848969,0.000848969
43,2930.77,0.77405,0.39595,0.86344,0.97697,0.85339,0.89039,0.60466,0.78909,0.41388,0.89083,0.000834822,0.000834822,0.000834822
44,2996.48,0.77926,0.40101,0.86853,0.94118,0.84251,0.85926,0.58256,0.79818,0.42424,0.8969,0.000820675,0.000820675,0.000820675
45,3062.12,0.7757,0.39812,0.87147,0.92534,0.85021,0.87108,0.58537,0.80541,0.4285,0.89828,0.000806528,0.000806528,0.000806528
46,3128.25,0.75923,0.39164,0.86584,0.96115,0.85295,0.88241,0.57039,0.82353,0.43171,0.90206,0.00079238,0.00079238,0.00079238
47,3196.65,0.78474,0.39798,0.87532,0.93218,0.859,0.87646,0.56509,0.83235,0.4249,0.90933,0.000778233,0.000778233,0.000778233
48,3263.56,0.76446,0.38568,0.86119,0.96614,0.88559,0.8974,0.6076,0.79761,0.4093,0.8971,0.000764086,0.000764086,0.000764086
49,3329.38,0.75888,0.38455,0.8692,0.94511,0.88813,0.87583,0.59474,0.7832,0.40567,0.8932,0.000749939,0.000749939,0.000749939
50,3394.92,0.75068,0.38422,0.85806,0.91311,0.82712,0.84018,0.58068,0.79928,0.41806,0.89795,0.000735792,0.000735792,0.000735792
51,3460.49,0.74721,0.3824,0.85929,0.97011,0.86253,0.88076,0.59401,0.79104,0.40911,0.8978,0.000721645,0.000721645,0.000721645
52,3525.92,0.78124,0.39035,0.8635,0.96384,0.88114,0.88286,0.58731,0.79214,0.40275,0.89964,0.000707498,0.000707498,0.000707498
53,3591.25,0.74767,0.38763,0.86358,0.97604,0.86739,0.88806,0.59719,0.79792,0.41252,0.9014,0.000693351,0.000693351,0.000693351
54,3656.82,0.75197,0.37796,0.85953,0.9524,0.84951,0.87835,0.58331,0.79413,0.40812,0.891,0.000679204,0.000679204,0.000679204
55,3722.52,0.78026,0.38131,0.86329,0.95521,0.8534,0.87559,0.58164,0.83485,0.4,0.89979,0.000665057,0.000665057,0.000665057
56,3788.27,0.73395,0.36588,0.85229,0.9599,0.87509,0.88678,0.60454,0.78288,0.39154,0.88904,0.000650909,0.000650909,0.000650909
57,3854.17,0.75463,0.36952,0.86112,0.88957,0.83997,0.85871,0.58099,0.80476,0.41964,0.90307,0.000636762,0.000636762,0.000636762
58,3920.14,0.75355,0.37067,0.86524,0.95628,0.87432,0.88624,0.59545,0.78995,0.4042,0.88764,0.000622615,0.000622615,0.000622615
59,3985.96,0.75068,0.37308,0.85781,0.96049,0.86047,0.87654,0.5879,0.77745,0.39746,0.8878,0.000608468,0.000608468,0.000608468
60,4052.45,0.72224,0.36152,0.85373,0.92339,0.86912,0.881,0.60542,0.77172,0.39021,0.88239,0.000594321,0.000594321,0.000594321
61,4120.99,0.79704,0.39975,0.86171,0.95147,0.88363,0.89052,0.59813,0.78512,0.39,0.8879,0.000580174,0.000580174,0.000580174
62,4186.5,0.74484,0.36841,0.86052,0.9545,0.85788,0.86371,0.58007,0.79481,0.40891,0.88898,0.000566027,0.000566027,0.000566027
63,4252.14,0.73659,0.36699,0.86304,0.96443,0.86799,0.88296,0.58162,0.79112,0.39987,0.88323,0.00055188,0.00055188,0.00055188
64,4317.58,0.75382,0.36596,0.85857,0.89569,0.84801,0.84963,0.57085,0.78979,0.40177,0.89149,0.000537733,0.000537733,0.000537733
65,4383.21,0.76226,0.36958,0.8702,0.96734,0.8706,0.88523,0.6122,0.78772,0.38033,0.88248,0.000523586,0.000523586,0.000523586
66,4448.9,0.74536,0.36668,0.85646,0.95798,0.87428,0.88948,0.61177,0.76158,0.37692,0.87619,0.000509438,0.000509438,0.000509438
67,4514.26,0.72683,0.37281,0.8538,0.96097,0.86186,0.87911,0.61238,0.76494,0.37084,0.87735,0.000495291,0.000495291,0.000495291
68,4579.76,0.76662,0.37097,0.85794,0.96676,0.8788,0.88393,0.61014,0.76889,0.38016,0.87723,0.000481144,0.000481144,0.000481144
69,4645.17,0.72517,0.35337,0.85308,0.96788,0.87571,0.89266,0.62111,0.77164,0.37476,0.87801,0.000466997,0.000466997,0.000466997
70,4710.66,0.74038,0.35712,0.85349,0.96428,0.88062,0.89407,0.59453,0.79906,0.38811,0.89395,0.00045285,0.00045285,0.00045285
71,4776.26,0.73362,0.35255,0.85319,0.95366,0.86991,0.88784,0.61055,0.78172,0.3845,0.8836,0.000438703,0.000438703,0.000438703
72,4841.78,0.71588,0.35043,0.85205,0.95608,0.85585,0.87056,0.61207,0.77278,0.3678,0.88529,0.000424556,0.000424556,0.000424556
73,4908.03,0.75336,0.35344,0.85414,0.97426,0.87604,0.89899,0.61427,0.79335,0.37397,0.88885,0.000410409,0.000410409,0.000410409
74,4974.76,0.67954,0.34211,0.83089,0.95775,0.87772,0.88845,0.61426,0.78906,0.37506,0.88556,0.000396262,0.000396262,0.000396262
75,5043.24,0.71133,0.35104,0.85224,0.94937,0.86505,0.88756,0.61403,0.77123,0.37066,0.88582,0.000382115,0.000382115,0.000382115
76,5109.65,0.74196,0.35123,0.86155,0.96608,0.86552,0.88648,0.61144,0.76907,0.37285,0.88428,0.000367967,0.000367967,0.000367967
77,5175.51,0.71221,0.34003,0.8541,0.96242,0.8626,0.87248,0.61038,0.77005,0.3821,0.88451,0.00035382,0.00035382,0.00035382
78,5241.13,0.7279,0.34785,0.85604,0.97042,0.82687,0.87763,0.61414,0.76349,0.37513,0.88198,0.000339673,0.000339673,0.000339673
79,5307.05,0.71923,0.35605,0.85321,0.9615,0.87855,0.8877,0.61367,0.7677,0.37375,0.88102,0.000325526,0.000325526,0.000325526
80,5372.58,0.68435,0.33889,0.82788,0.96074,0.88114,0.8875,0.62136,0.75067,0.35578,0.87564,0.000311379,0.000311379,0.000311379
81,5438.24,0.7234,0.34517,0.85906,0.94942,0.86754,0.87515,0.61624,0.75275,0.3582,0.87861,0.000297232,0.000297232,0.000297232
82,5504.02,0.72692,0.34388,0.85191,0.95492,0.86563,0.87766,0.61461,0.77164,0.37101,0.8821,0.000283085,0.000283085,0.000283085
83,5569.71,0.71995,0.33716,0.85382,0.95334,0.86563,0.87269,0.61048,0.75769,0.36549,0.88206,0.000268938,0.000268938,0.000268938
84,5635.31,0.69222,0.34299,0.83307,0.96591,0.87855,0.8906,0.61843,0.75464,0.35894,0.87933,0.000254791,0.000254791,0.000254791
85,5700.99,0.72629,0.34209,0.85862,0.97499,0.87591,0.89521,0.62098,0.75682,0.36042,0.87634,0.000240644,0.000240644,0.000240644
86,5766.75,0.73228,0.34454,0.85134,0.96731,0.87597,0.89106,0.62943,0.74352,0.36036,0.87394,0.000226497,0.000226497,0.000226497
87,5833.04,0.73741,0.3411,0.8554,0.96945,0.8863,0.89339,0.61735,0.75499,0.35731,0.87855,0.000212349,0.000212349,0.000212349
88,5898.86,0.68557,0.32692,0.82698,0.95777,0.8708,0.87287,0.61058,0.76082,0.35305,0.87951,0.000198202,0.000198202,0.000198202
89,5964.31,0.70033,0.32474,0.84296,0.9694,0.87339,0.88541,0.60996,0.76257,0.35332,0.8806,0.000184055,0.000184055,0.000184055
90,6031.03,0.7235,0.34006,0.85646,0.96158,0.87188,0.89087,0.61834,0.76184,0.35051,0.88026,0.000169908,0.000169908,0.000169908
91,6096.38,0.69835,0.32515,0.85761,0.9489,0.87435,0.87761,0.61722,0.76301,0.35772,0.88081,0.000155761,0.000155761,0.000155761
92,6160.75,0.71759,0.32332,0.85892,0.95723,0.87597,0.8835,0.60878,0.77838,0.36137,0.88393,0.000141614,0.000141614,0.000141614
93,6224.9,0.69785,0.32581,0.85182,0.96355,0.87855,0.88694,0.61362,0.78543,0.35919,0.88774,0.000127467,0.000127467,0.000127467
94,6289.2,0.68321,0.32087,0.8342,0.93287,0.87228,0.87935,0.61712,0.7588,0.35546,0.87915,0.00011332,0.00011332,0.00011332
95,6353.12,0.7575,0.34887,0.85564,0.94801,0.87781,0.88657,0.61539,0.76749,0.3578,0.88447,9.91726e-05,9.91726e-05,9.91726e-05
96,6417.12,0.70288,0.31895,0.85187,0.96218,0.88545,0.89193,0.62041,0.7656,0.35314,0.88086,8.50255e-05,8.50255e-05,8.50255e-05
97,6481.06,0.67186,0.31968,0.82816,0.95861,0.88889,0.88863,0.61366,0.77049,0.35326,0.88214,7.08784e-05,7.08784e-05,7.08784e-05
98,6545.14,0.67393,0.30796,0.8325,0.95214,0.8818,0.88972,0.61791,0.76814,0.35159,0.87937,5.67313e-05,5.67313e-05,5.67313e-05
99,6609.26,0.71565,0.31617,0.84562,0.96022,0.88072,0.89179,0.61609,0.77078,0.35125,0.88071,4.25842e-05,4.25842e-05,4.25842e-05
100,6674.83,0.68783,0.31564,0.84912,0.96069,0.88271,0.89341,0.61584,0.76497,0.35062,0.87988,2.84371e-05,2.84371e-05,2.84371e-05
